frame,fish_id,length_cm
29,1,7.657423706054687
29,2,8.528410034179688
29,3,8.967551879882812
29,4,2.8770050048828124
29,5,6.648016357421875
30,1,7.567177734375
30,2,8.423113403320313
30,3,4.391055297851563
30,4,9.097042236328125
31,1,7.71016845703125
31,2,8.458756103515626
31,3,4.833420104980469
31,4,9.364620361328125
32,1,7.798125
32,2,8.307699584960938
32,3,4.701053466796875
32,4,9.401369018554687
33,1,7.8928955078125
33,2,8.383128662109375
33,3,5.023979187011719
33,4,9.847137451171875
34,1,7.911064453125
34,2,8.63088623046875
34,3,5.228032836914062
34,4,9.554692993164062
35,1,7.9176702880859375
35,2,8.753832397460938
35,3,5.196998291015625
35,4,9.709566650390625
36,1,7.896697998046875
36,2,8.750043334960937
36,3,6.63422607421875
36,4,9.244716186523437
37,1,7.9626922607421875
37,2,8.634415283203126
37,3,6.271791381835937
37,4,9.219822998046874
38,1,7.979237670898438
38,2,8.525391845703124
38,3,6.486817626953125
38,4,9.1444921875
39,1,7.971273193359375
39,2,8.36829833984375
39,3,8.899237060546875
39,4,6.347904663085938
40,1,7.888941040039063
40,2,8.323167724609375
40,3,4.903287658691406
40,4,9.156984252929687
41,1,7.916293334960938
41,2,8.05967529296875
41,3,4.968228454589844
41,4,9.475133056640624
42,1,7.859986572265625
42,2,7.0206982421875
42,3,8.151458740234375
42,4,9.8502880859375
43,1,7.844999389648438
43,2,6.516395263671875
43,3,7.8783636474609375
43,4,9.666870727539063
44,1,7.8731884765625
44,2,6.873309936523437
44,3,7.84044921875
44,4,10.02131591796875
45,1,7.933677978515625
45,2,8.090015869140625
45,3,6.97209716796875
45,4,10.183089599609374
46,1,7.97178955078125
46,2,8.153017578125
46,3,6.23254638671875
46,4,10.169472045898438
47,1,7.947614135742188
47,2,8.336788330078125
47,3,4.149804382324219
47,4,10.78623291015625
48,1,7.933027954101562
48,2,8.43023193359375
48,3,2.5812371826171874
48,4,10.9569287109375
49,1,7.872069702148438
49,2,8.581827392578125
49,3,1.1872856903076172
49,4,10.352813720703125
50,1,7.899585571289062
50,2,8.728644409179687
50,3,9.275973510742187
51,1,7.94649169921875
51,2,8.831558227539062
51,3,9.478729858398438
52,1,8.05454345703125
52,2,8.884571533203125
52,3,10.675748291015625
53,1,8.07399169921875
53,2,8.875519409179688
53,3,11.15553466796875
54,1,8.025778198242188
54,2,8.8591845703125
54,3,4.486356201171875
55,1,8.009843139648437
55,2,8.736908569335938
55,3,5.566356201171875
56,1,7.703919677734375
56,2,8.723110961914063
56,3,11.00412841796875
57,1,7.793001708984375
57,2,8.511036987304687
57,3,11.67872314453125
58,1,7.695155639648437
58,2,12.367777099609375
58,3,8.40158203125
59,1,7.698389892578125
59,2,12.61347412109375
59,3,8.189276733398437
60,1,7.784739379882812
60,2,8.289746704101562
60,3,12.30624267578125
61,1,7.763109741210937
61,2,8.135602416992187
61,3,11.517486572265625
62,1,7.756687622070313
62,2,8.14519287109375
62,3,11.987081298828125
63,1,7.6737158203125
63,2,8.239546508789063
63,3,10.565982666015625
63,4,10.60119873046875
64,1,7.558629760742187
64,2,8.294022216796876
64,3,10.862760009765625
64,4,10.93876220703125
65,1,7.474052124023437
65,2,8.322613525390626
65,3,10.889678955078125
66,1,7.508233642578125
66,2,8.407194213867188
66,3,10.9239453125
67,1,7.498926391601563
67,2,8.713441772460937
67,3,11.738101806640625
68,1,7.437246704101563
68,2,8.8010498046875
68,3,12.266619873046874
69,1,7.614701538085938
69,2,8.776480712890624
69,3,11.583565673828126
70,1,7.649146728515625
70,2,8.78348388671875
70,3,11.679727783203125
71,1,7.465466918945313
71,2,8.67051513671875
71,3,10.90051025390625
72,1,7.608533325195313
72,2,8.681468505859375
72,3,9.939366455078124
73,1,7.50655029296875
73,2,8.62324462890625
73,3,8.877230224609375
74,1,7.521483154296875
74,2,8.68423828125
74,3,7.778966674804687
74,4,7.24620361328125
74,5,8.909073486328126
75,1,7.5522119140625
75,2,8.569332275390625
75,3,7.300956420898437
75,4,7.544080810546875
75,5,8.995751953125
76,1,7.6881591796875
76,2,8.594068603515625
76,3,7.348130493164063
76,4,8.900838623046875
77,1,7.573917236328125
77,2,8.622869873046875
77,3,6.896997680664063
77,4,8.976113891601562
77,5,7.535278930664062
78,1,7.488428344726563
78,2,8.518546142578124
78,3,6.2512109375
78,4,9.028089599609375
78,5,7.825535278320313
79,1,7.423566284179688
79,2,8.359484252929688
79,3,5.68221923828125
79,4,8.9421435546875
79,5,7.910582885742188
80,1,7.430989379882813
80,2,8.4529541015625
80,3,5.118228149414063
80,4,8.851348266601562
80,5,10.751185302734376
81,1,7.392762451171875
81,2,8.49981201171875
81,3,4.342243957519531
81,4,7.216417846679687
81,5,8.933609008789062
81,6,10.5768212890625
82,1,7.433323974609375
82,2,8.545346069335938
82,3,4.47859130859375
82,4,7.191080932617187
82,5,8.981253662109374
82,6,10.480234375
83,1,7.327496948242188
83,2,8.630889282226562
83,3,4.111314697265625
83,4,8.9678515625
83,5,7.2557080078125
83,6,10.297626953125
84,1,7.514168090820313
84,2,8.657098999023438
84,3,3.184757080078125
84,4,9.041635131835937
84,5,7.59986328125
84,6,11.98289794921875
85,1,7.776650390625
85,2,8.574464721679687
85,3,2.706324157714844
85,4,8.916334838867188
85,5,11.506722412109376
86,1,7.730311889648437
86,2,8.414506225585937
86,3,2.531654815673828
86,4,11.436766357421876
86,5,8.954804077148438
86,6,7.38723876953125
87,1,7.689136352539062
87,2,8.124437866210938
87,3,9.599978637695312
87,4,2.2332943725585936
87,5,8.820440673828125
88,1,7.565443725585937
88,2,8.014818115234375
88,3,9.475548706054688
88,4,1.2863983154296874
88,5,8.480304565429687
89,1,7.47789794921875
89,2,7.92125244140625
89,3,9.432240600585937
89,4,8.333086547851563
89,5,0.9925811767578125
90,1,7.34917236328125
90,2,8.02960693359375
90,3,9.507217407226562
90,4,8.320503540039063
90,5,1.0710432434082031
91,1,7.270840454101562
91,2,8.158096313476562
91,3,9.574398193359375
91,4,8.699880981445313
91,5,1.028080596923828
92,1,7.192479858398437
92,2,8.026815795898438
92,3,9.39699951171875
92,4,8.647870483398437
92,5,1.2621138000488281
93,1,7.275941162109375
93,2,7.586375732421875
93,3,9.078319091796875
93,4,8.675897216796875
93,5,4.773920288085938
94,1,7.438027954101562
94,2,8.0766162109375
94,3,8.848255004882812
94,4,8.557803955078125
94,5,5.4767218017578125
95,1,7.5763922119140625
95,2,8.223026123046875
95,3,9.023829345703126
95,4,8.049703979492188
95,5,5.80059326171875
96,1,7.569230346679688
96,2,8.116839599609374
96,3,9.1089794921875
96,4,9.060230712890625
97,1,7.715337524414062
97,2,8.17050048828125
97,3,8.45397705078125
97,4,9.20492919921875
98,1,7.701854858398438
98,2,8.424957885742188
98,3,8.442896118164063
98,4,9.340657958984375
99,1,8.46656982421875
99,2,7.486806640625
99,3,8.847772216796875
99,4,9.36664794921875
100,1,7.543824462890625
100,2,8.532955932617188
100,3,9.186637573242187
100,4,9.420728759765625
101,1,7.732188720703125
101,2,8.697565307617188
101,3,8.920009155273437
101,4,9.4427001953125
102,1,7.65636962890625
102,2,8.69775390625
102,3,8.76728515625
102,4,9.511742553710938
103,1,7.660442504882813
103,2,8.716472778320313
103,3,8.26906494140625
103,4,9.527354125976563
104,1,7.689578247070313
104,2,8.49260498046875
104,3,8.547968139648438
104,4,9.668026123046875
105,1,7.6172998046875
105,2,8.704270629882812
105,3,8.534067993164063
105,4,9.623643798828125
106,1,7.437559204101563
106,2,8.636779174804687
106,3,8.639390258789062
106,4,9.629681396484376
107,1,7.391740112304688
107,2,8.57522705078125
107,3,8.516442260742188
107,4,9.748997192382813
108,1,7.402918701171875
108,2,8.6399072265625
108,3,8.886400146484375
108,4,9.655535888671874
109,1,7.551571655273437
109,2,8.42600830078125
109,3,8.591344604492187
109,4,9.5009033203125
110,1,7.615860595703125
110,2,8.4524462890625
110,3,8.826701049804688
110,4,9.467568359375
111,1,7.616324462890625
111,2,8.659498901367188
111,3,9.396171875
111,4,8.789998779296875
112,1,7.702168579101563
112,2,8.618722534179687
112,3,8.443955078125
112,4,9.346222534179688
113,1,7.904943237304687
113,2,8.61192626953125
113,3,7.748802490234375
113,4,9.325487060546875
114,1,7.989720458984375
114,2,8.689380493164062
114,3,7.803370361328125
114,4,9.4817041015625
115,1,7.871077270507812
115,2,8.7648486328125
115,3,7.681471557617187
115,4,9.414424438476562
116,1,7.790076904296875
116,2,8.755072631835937
116,3,7.829496459960938
116,4,9.317392578125
117,1,7.7515380859375
117,2,8.67149169921875
117,3,7.683292236328125
117,4,9.2263671875
118,1,7.720133056640625
118,2,8.731695556640625
118,3,7.655384521484375
118,4,9.375150756835938
119,1,7.91388916015625
119,2,7.907667236328125
119,3,8.732399291992188
119,4,9.540389404296874
120,1,7.951144409179688
120,2,8.755077514648438
120,3,7.8084564208984375
120,4,9.613529663085938
121,1,8.019654541015624
121,2,8.86668212890625
121,3,7.82057373046875
121,4,9.510260620117187
122,1,7.960310668945312
122,2,7.791098022460938
122,3,8.701292724609376
122,4,9.631893920898438
123,1,7.955159301757813
123,2,7.843533935546875
123,3,8.632422485351562
123,4,9.790325927734376
124,1,7.903773803710937
124,2,7.834098510742187
124,3,8.802301025390625
124,4,9.9079150390625
125,1,7.746978149414063
125,2,7.744552001953125
125,3,8.629895629882812
125,4,9.625614624023438
126,1,7.79826416015625
126,2,7.7200250244140625
126,3,8.425923461914062
126,4,9.666939086914063
127,1,8.053195190429687
127,2,7.681522216796875
127,3,8.118582763671874
127,4,10.094790649414062
128,1,7.963495483398438
128,2,7.583929443359375
128,3,8.300989990234376
128,4,10.116329956054688
129,1,7.869046020507812
129,2,7.585810546875
129,3,8.609744873046875
129,4,10.081873779296876
130,1,7.898750610351563
130,2,7.71267333984375
130,3,9.000477905273437
130,4,9.972761840820313
131,1,7.786181030273437
131,2,7.639639282226563
131,3,8.886293334960937
131,4,9.644345092773438
132,1,7.91859375
132,2,7.514979248046875
132,3,8.576403198242188
132,4,9.594283447265624
133,1,8.0114111328125
133,2,8.404149780273437
133,3,7.715035400390625
133,4,9.888742065429687
134,1,8.10870361328125
134,2,8.5990771484375
134,3,8.012962646484375
134,4,10.164613647460937
135,1,8.042526245117188
135,2,7.92705078125
135,3,8.988974609375
135,4,9.990330810546874
136,1,7.990098266601563
136,2,8.120506591796875
136,3,8.846651000976562
136,4,10.110115966796876
137,1,7.53867919921875
137,2,8.098478393554688
137,3,8.579312744140625
137,4,10.138675537109375
138,1,7.501992797851562
138,2,8.1287109375
138,3,8.664688110351562
138,4,10.046178588867187
139,1,7.6586865234375
139,2,8.146648559570313
139,3,8.5475244140625
139,4,10.00111083984375
140,1,7.739110717773437
140,2,8.231251220703125
140,3,8.590391235351563
140,4,10.066384887695312
141,1,8.1074462890625
141,2,8.374334106445312
141,3,8.768020629882812
141,4,10.04718017578125
142,1,8.1556884765625
142,2,8.402913818359375
142,3,8.666467895507813
142,4,9.9751806640625
143,1,8.058045043945313
143,2,8.506071166992188
143,3,8.83717041015625
143,4,9.890147705078125
144,1,7.651028442382812
144,2,8.578189086914062
144,3,8.389837036132812
144,4,9.582916259765625
145,1,7.7068115234375
145,2,8.351633911132813
145,3,8.229814453125
145,4,9.755364379882813
146,1,7.718502197265625
146,2,8.796224365234375
146,3,8.202939453125
146,4,9.742880859375
147,1,7.494642944335937
147,2,8.693663330078126
147,3,8.086156616210937
147,4,8.85212646484375
148,1,7.5408154296875
148,2,8.652010498046875
148,3,7.966795654296875
148,4,8.917066040039062
149,1,7.4793798828125
149,2,8.507796020507813
149,3,7.878904418945313
149,4,10.207621459960938
150,1,7.403049926757813
150,2,8.452926635742188
150,3,7.747648315429688
150,4,10.343662109375
151,1,8.038779296875
151,2,8.370159912109376
151,3,8.070795288085938
151,4,9.804925537109375
152,1,8.061781616210938
152,2,8.28798095703125
152,3,8.01353271484375
152,4,9.626085205078125
153,1,8.116658935546875
153,2,8.275602416992188
153,3,8.14055908203125
153,4,8.641571655273438
154,1,7.49910888671875
154,2,8.11355712890625
154,3,7.982273559570313
154,4,8.593497314453124
155,1,7.614413452148438
155,2,8.415156860351562
155,3,7.730702514648438
155,4,9.207481689453125
156,1,7.588417358398438
156,2,8.271908569335938
156,3,7.765829467773438
156,4,9.671541748046875
157,1,8.087750244140626
157,2,8.476515502929688
157,3,7.869190063476562
157,4,10.167447509765625
158,1,8.023504028320312
158,2,8.405842895507812
158,3,7.90958740234375
158,4,10.111073608398437
159,1,7.9730419921875
159,2,8.400160522460938
159,3,7.843001098632812
159,4,9.852654418945313
160,1,7.879884643554687
160,2,8.257671508789063
160,3,7.8667449951171875
160,4,9.19687744140625
161,1,7.738999633789063
161,2,8.0826416015625
161,3,8.043092651367187
161,4,9.087042236328125
162,1,7.752232666015625
162,2,8.308248291015625
162,3,8.075036010742188
162,4,9.101343383789063
163,1,7.677698364257813
163,2,8.26861328125
163,3,7.745531005859375
163,4,9.443406982421875
164,1,7.8700732421875
164,2,8.3132666015625
164,3,7.668245239257812
164,4,9.658982543945312
165,1,8.005775146484375
165,2,8.325374755859375
165,3,7.9811553955078125
165,4,9.475227661132813
166,1,8.101809692382812
166,2,8.225282592773437
166,3,8.2834619140625
166,4,9.497882080078124
167,1,8.05646728515625
167,2,7.838734130859375
167,3,8.378325805664062
167,4,9.480863647460938
168,1,7.9469140625
168,2,8.4134521484375
168,3,7.55591064453125
168,4,9.511091918945313
169,1,7.568462524414063
169,2,8.460887451171875
169,3,7.939052734375
169,4,9.537767333984375
170,1,7.6403045654296875
170,2,8.507601928710937
170,3,7.947147827148438
170,4,9.335286254882812
171,1,7.822008056640625
171,2,8.402404174804687
171,3,7.915841674804687
171,4,9.348463745117188
172,1,8.014791259765625
172,2,8.410963745117188
172,3,7.720888671875
172,4,9.418544311523437
173,1,8.25140869140625
173,2,8.558363037109375
173,3,7.683400268554688
173,4,9.456023559570312
174,1,8.57149658203125
174,2,8.230257568359375
174,3,7.705999145507812
174,4,9.126336669921875
175,1,8.471678466796876
175,2,8.356959838867187
175,3,7.763727416992188
175,4,9.08645751953125
176,1,8.227980346679688
176,2,8.465343017578125
176,3,7.748595581054688
176,4,9.067599487304687
177,1,8.505618896484375
177,2,7.576351928710937
177,3,7.5770654296875
177,4,9.195938720703126
178,1,8.59248046875
178,2,7.7150335693359375
178,3,7.6456640625
178,4,9.238787231445313
179,1,8.507991333007812
179,2,8.027908935546876
179,3,7.778108520507812
179,4,9.4387353515625
180,1,8.50741455078125
180,2,8.327755737304688
180,3,7.950643920898438
180,4,9.284214477539063
181,1,8.612200927734374
181,2,8.280810546875
181,3,7.979598388671875
181,4,9.245570068359376
182,1,8.670341796875
182,2,8.332117919921876
182,3,8.053828125
182,4,9.16003662109375
183,1,8.697310180664063
183,2,8.25298828125
183,3,8.101427612304688
183,4,8.891126098632812
184,1,8.245413208007813
184,2,8.416244506835938
184,3,8.146691284179688
184,4,9.074168090820313
185,1,8.242154541015625
185,2,8.315154418945312
185,3,8.078233032226562
185,4,8.939337768554687
186,1,8.220843505859374
186,2,8.104269409179688
186,3,8.006542358398438
186,4,9.120398559570312
187,1,7.92088134765625
187,2,8.21659912109375
187,3,7.8775482177734375
187,4,9.221446533203125
188,1,8.166622314453125
188,2,8.209571533203125
188,3,7.9624609375
188,4,9.100131225585937
189,1,8.181680908203125
189,2,8.223162231445313
189,3,8.349500122070312
189,4,9.127357788085938
190,1,8.321161499023438
190,2,8.24092529296875
190,3,8.396226806640625
190,4,9.186504516601563
191,1,8.573739624023437
191,2,8.184049072265625
191,3,8.176930541992187
191,4,8.975795288085937
192,1,8.164584350585937
192,2,8.349841918945312
192,3,8.147921752929687
192,4,9.073291625976562
193,1,8.395079956054687
193,2,7.361430053710937
193,3,8.063844604492187
193,4,9.092583618164063
194,1,7.3067724609375
194,2,8.337736206054688
194,3,7.966828002929687
194,4,9.19497802734375
195,1,7.89814697265625
195,2,7.633316650390625
195,3,8.240516967773438
195,4,8.845686645507813
196,1,7.759607543945313
196,2,8.083241577148437
196,3,8.188856201171875
196,4,8.929707641601562
197,1,7.675258178710937
197,2,8.157281494140625
197,3,8.213880615234375
197,4,9.079498291015625
198,1,7.551680908203125
198,2,7.878233642578125
198,3,7.735850219726562
198,4,9.025527954101562
199,1,7.554285888671875
199,2,7.7817431640625
199,3,7.687996215820313
199,4,8.905325927734374
200,1,7.5567169189453125
200,2,7.557819213867187
200,3,7.684185791015625
200,4,8.859500122070312
201,1,7.710694580078125
201,2,7.694570922851563
201,3,7.733140869140625
201,4,8.85869140625
202,1,7.801126098632812
202,2,7.431707763671875
202,3,7.866634521484375
202,4,8.972371215820312
203,1,7.731105346679687
203,2,7.285150146484375
203,3,7.975803833007813
203,4,8.639837036132812
204,1,7.498297119140625
204,2,8.063165283203125
204,3,7.783312377929687
204,4,8.513997192382812
205,1,6.724540405273437
205,2,7.94867431640625
205,3,7.329344482421875
205,4,8.46283203125
206,1,7.613321533203125
206,2,7.849229125976563
206,3,7.5487298583984375
206,4,7.766729736328125
207,1,8.165108032226563
207,2,8.075228271484375
207,3,7.926446533203125
207,4,7.410435791015625
207,5,8.284661865234375
208,1,8.146637573242188
208,2,7.9215850830078125
208,3,8.230595092773438
208,4,7.240101928710938
208,5,8.327129516601563
209,1,8.078321533203125
209,2,7.926560668945313
209,3,8.056964111328124
209,4,7.0688629150390625
209,5,8.136627807617188
210,1,7.443692626953125
210,2,7.818595581054687
210,3,7.908558959960938
210,4,7.669048461914063
211,1,7.5017767333984375
211,2,7.592427368164063
211,3,7.870553588867187
211,4,8.843015747070313
212,1,7.4796923828125
212,2,7.155353393554687
212,3,7.888547973632813
212,4,9.12654296875
213,1,7.731640625
213,2,6.965400390625
213,3,7.970193481445312
213,4,8.816232299804687
214,1,7.830724487304687
214,2,6.887411499023438
214,3,8.03438720703125
214,4,8.519276733398437
215,1,7.798597412109375
215,2,6.477688598632812
215,3,7.903391723632812
215,4,8.182598266601563
216,1,6.6684417724609375
216,2,7.440838012695313
216,3,7.764625854492188
216,4,9.064546508789062
217,1,7.771557006835938
217,2,7.8271728515625
217,3,6.493635864257812
217,4,7.005076293945312
218,1,8.523765869140625
218,2,7.96208984375
218,3,6.558743896484375
218,4,8.20758544921875
219,1,8.202974243164062
219,2,8.017938232421875
219,3,6.591543579101563
219,4,7.463106079101562
