frame,fish_id,length_cm
0,1,6.847963256835937
0,2,5.867860717773437
0,3,5.978231201171875
1,1,7.020718383789062
1,2,5.772672729492188
1,3,6.1539544677734375
2,1,7.041751098632813
2,2,5.81379638671875
2,3,6.319590454101562
3,1,7.222438354492187
3,2,5.7558526611328125
3,3,6.460200805664062
4,1,6.792500610351563
4,2,5.813681030273438
4,3,6.405458374023437
5,1,6.162350463867187
5,2,5.769019775390625
5,3,6.203948974609375
6,1,5.943137817382812
6,2,5.807725219726563
6,3,6.183514404296875
7,1,5.829584350585938
7,2,5.750630493164063
7,3,6.356004638671875
8,1,5.74128662109375
8,2,5.633232421875
8,3,6.268489990234375
9,1,6.003001098632812
9,2,5.678618774414063
9,3,6.724349365234375
10,1,5.728637084960938
10,2,5.5529547119140625
10,3,6.62489501953125
11,1,5.011719665527344
11,2,5.655038452148437
11,3,6.483577270507812
12,1,5.9320947265625
12,2,4.712439270019531
12,3,6.38760009765625
13,1,5.457874755859375
13,2,5.185985107421875
13,3,6.305743408203125
14,1,5.89751708984375
14,2,5.5170355224609375
14,3,6.199522094726563
15,1,6.341643676757813
15,2,5.43905517578125
15,3,6.189480590820312
16,1,5.866983032226562
16,2,6.618473510742188
16,3,6.609692993164063
17,1,7.20645263671875
17,2,5.91468017578125
17,3,6.382322998046875
18,1,7.2440728759765625
18,2,5.875642700195312
18,3,6.3273486328125
19,1,6.450118408203125
19,2,5.773104858398438
19,3,6.198286743164062
20,1,5.466159057617188
20,2,6.114177856445313
20,3,5.753296508789062
21,1,6.102782592773438
21,2,5.542542114257812
21,3,5.7997265625
22,1,6.057634887695312
22,2,5.583113403320312
22,3,6.05893310546875
23,1,5.49247802734375
23,2,6.073602294921875
23,3,6.66386474609375
24,1,5.562042236328125
24,2,6.2505615234375
24,3,7.266314086914062
25,1,5.598343505859375
25,2,6.254050903320312
25,3,7.497388916015625
26,1,5.60509521484375
26,2,6.428601684570313
26,3,7.457865600585937
27,1,5.613282470703125
27,2,6.54483642578125
27,3,7.380311279296875
28,1,5.579033203125
28,2,6.473768310546875
28,3,7.758222045898438
29,1,6.8053662109375
29,2,5.534656982421875
29,3,6.648760986328125
30,1,6.520394897460937
30,2,5.620302124023437
30,3,7.0718927001953125
31,1,6.523080444335937
31,2,6.465820922851562
31,3,5.686544799804688
32,1,6.498338623046875
32,2,6.404502563476562
32,3,5.599017333984375
33,1,6.537745971679687
33,2,5.385995483398437
33,3,6.332040405273437
34,1,6.9619140625
34,2,5.464116821289062
34,3,6.253735961914063
35,1,7.11207275390625
35,2,5.275232543945313
35,3,6.337471923828125
36,1,7.05783447265625
36,2,5.536412963867187
36,3,6.303096923828125
37,1,6.9704437255859375
37,2,5.63692626953125
37,3,6.4030029296875
38,1,6.832459106445312
38,2,6.376947631835938
38,3,5.7060614013671875
39,1,5.972271118164063
39,2,5.7720098876953125
39,3,6.65549072265625
40,1,6.693925170898438
40,2,6.039371337890625
40,3,6.573192749023438
41,1,6.820350952148438
41,2,5.745951538085937
41,3,6.580171508789062
42,1,7.290208129882813
42,2,5.598235473632813
42,3,6.51397705078125
43,1,5.500486450195313
43,2,6.3716015625
43,3,7.56707763671875
44,1,5.480862426757812
44,2,7.578341064453125
44,3,6.3345849609375
45,1,5.64454833984375
45,2,7.625830078125
45,3,6.34206298828125
46,1,5.62549072265625
46,2,7.428135375976563
46,3,6.498494262695313
47,1,5.731500244140625
47,2,6.918561401367188
47,3,6.487643432617188
48,1,6.517904052734375
48,2,5.459959716796875
48,3,6.55765869140625
49,1,5.6355029296875
49,2,5.300482177734375
49,3,6.385355834960937
50,1,5.1972808837890625
50,2,6.2069775390625
50,3,6.384113159179687
51,1,6.997172241210937
51,2,4.968815307617188
51,3,6.56047607421875
52,1,7.045958251953125
52,2,6.65437255859375
52,3,5.0462158203125
53,1,6.786580810546875
53,2,6.429756469726563
53,3,5.572293090820312
54,1,7.327206420898437
54,2,6.421904907226563
54,3,5.762659912109375
55,1,7.471241455078125
55,2,6.538961791992188
55,3,5.75408447265625
56,1,7.0003118896484375
56,2,6.045422973632813
56,3,5.860941772460937
57,1,6.2001806640625
57,2,6.527155151367188
57,3,5.766718139648438
58,1,6.293098754882813
58,2,6.0710205078125
58,3,5.7603997802734375
59,1,6.015925903320312
59,2,6.407467041015625
59,3,5.700787963867188
60,1,6.714598999023438
60,2,6.491635131835937
60,3,5.695608520507813
61,1,6.903300170898437
61,2,6.717786254882813
61,3,5.654920043945313
62,1,6.99986083984375
62,2,6.955377807617188
62,3,5.798033447265625
63,1,6.95904296875
63,2,7.27436279296875
63,3,5.784136962890625
64,1,6.669853515625
64,2,7.367785034179687
64,3,5.721919555664062
65,1,6.421395263671875
65,2,7.121192626953125
65,3,5.369907836914063
66,1,6.99654052734375
66,2,6.24514404296875
66,3,5.181090087890625
67,1,7.001798095703125
67,2,6.191839599609375
67,3,5.041109924316406
68,1,6.53382080078125
68,2,4.717008972167969
68,3,7.002084350585937
69,1,6.467635498046875
69,2,5.2124176025390625
69,3,7.1138153076171875
70,1,5.454146118164062
70,2,6.5680322265625
70,3,6.22652587890625
71,1,6.764547119140625
71,2,5.5959765625
71,3,6.371089477539062
72,1,5.584466552734375
72,2,6.653035278320313
72,3,6.52376708984375
73,1,5.527918701171875
73,2,6.669269409179687
73,3,6.718140258789062
74,1,5.836087036132812
74,2,6.92673828125
74,3,6.588517456054688
75,1,5.766668090820312
75,2,7.180094604492187
75,3,6.59001220703125
76,1,5.640142211914062
76,2,7.043831176757813
76,3,6.6469384765625
77,1,7.193140258789063
77,2,5.51115966796875
77,3,6.778878784179687
78,1,7.143861083984375
78,2,5.34728759765625
78,3,6.65018798828125
79,1,5.329523315429688
79,2,6.631589965820313
79,3,6.674542846679688
80,1,5.76033203125
80,2,6.507804565429687
80,3,6.721243896484375
81,1,5.956328125
81,2,6.98175048828125
81,3,6.723506469726562
82,1,5.517470703125
82,2,6.7135791015625
82,3,6.805133666992187
83,1,6.8276824951171875
83,2,5.294382934570312
83,3,6.887395629882812
84,1,6.843826904296875
84,2,5.045823669433593
84,3,6.428919067382813
85,1,4.792964477539062
85,2,6.5151220703125
85,3,6.390597534179688
86,1,7.136388549804687
86,2,4.526676330566406
86,3,6.44554443359375
87,1,7.009739379882813
87,2,4.681492004394531
87,3,6.558960571289062
88,1,6.843162841796875
88,2,5.2477349853515625
88,3,6.449478759765625
89,1,6.9458642578125
89,2,5.662230224609375
89,3,6.52200439453125
90,1,6.63222412109375
90,2,6.076886596679688
90,3,6.617723388671875
91,1,6.3995751953125
91,2,5.822733764648437
91,3,6.628567504882812
92,1,5.947156372070313
92,2,5.89432861328125
92,3,6.784562377929688
93,1,5.91391357421875
93,2,6.144190673828125
93,3,7.054225463867187
94,1,5.261121215820313
94,2,5.6935797119140625
94,3,6.930752563476562
95,1,4.937483215332032
95,2,6.37932373046875
95,3,6.60520263671875
96,1,6.61293212890625
96,2,4.562689208984375
96,3,6.915831298828125
97,1,6.467655639648438
97,2,5.012166748046875
97,3,6.515614624023438
98,1,5.390133056640625
98,2,5.885948486328125
98,3,6.799006958007812
99,1,5.457837524414063
99,2,5.988667602539063
99,3,6.398656616210937
100,1,5.982205200195312
100,2,5.345098876953125
100,3,5.863576049804688
101,1,5.514725341796875
101,2,6.021840209960938
101,3,5.508927001953125
102,1,5.3072882080078125
102,2,6.0716400146484375
102,3,5.577764892578125
103,1,5.499202270507812
103,2,5.587242431640625
103,3,6.363934936523438
104,1,5.031325378417969
104,2,6.698591918945312
104,3,5.893003540039063
105,1,4.680837707519531
105,2,5.87109619140625
105,3,6.653905639648437
106,1,4.769485778808594
106,2,5.546473999023437
106,3,6.574730224609375
107,1,5.2403369140625
107,2,5.400106811523438
107,3,6.651951904296875
108,1,5.598483276367188
108,2,5.7573480224609375
108,3,6.788076171875
109,1,5.6523974609375
109,2,6.000669555664063
109,3,6.64640869140625
110,1,5.552174072265625
110,2,5.880829467773437
110,3,6.92856201171875
111,1,5.982177124023438
111,2,6.113933715820313
111,3,7.004893188476562
112,1,6.177914428710937
112,2,5.909861450195312
112,3,7.185406494140625
113,1,6.140029296875
113,2,5.511817626953125
113,3,7.336956176757813
