frame,fish_id,length_cm
116,2,5.780841064453125
116,3,6.436629028320312
117,1,7.353687133789062
117,2,6.405850219726562
117,3,5.047193908691407
118,1,7.256592407226562
118,2,6.336367797851563
118,3,5.033340148925781
119,1,7.2164544677734375
119,2,6.3710791015625
119,3,4.933877563476562
120,1,7.3134002685546875
120,2,6.375354614257812
120,3,5.215515747070312
121,1,7.368499145507813
121,2,6.261212158203125
121,3,5.191557006835938
122,1,7.450256958007812
122,2,6.304197998046875
122,3,5.198312377929687
123,1,7.469418334960937
123,2,6.133682861328125
123,3,5.152327880859375
124,1,7.564068603515625
124,2,6.035709838867188
124,3,4.775309448242187
125,1,7.635726318359375
125,2,5.94994140625
125,3,5.308230590820313
126,1,7.654371337890625
126,2,5.967001953125
126,3,5.30586669921875
127,1,7.622855224609375
127,2,5.94710205078125
127,3,4.67142333984375
128,1,7.672831420898437
128,2,5.92328857421875
128,3,4.73901123046875
129,1,7.584039916992188
129,2,5.934783325195313
129,3,5.266094970703125
130,1,7.536754760742188
130,2,5.961089477539063
130,3,5.373756713867188
131,1,7.641979370117188
131,2,5.967504272460937
131,3,5.595829467773438
132,1,7.668670654296875
132,2,5.999525146484375
132,3,5.582493896484375
133,1,7.879360961914062
133,2,6.043806762695312
133,3,5.574403686523437
134,1,7.7311572265625
134,2,6.155137939453125
134,3,5.618749389648437
135,1,7.510153198242188
135,2,6.179414672851562
135,3,5.229164428710938
136,1,7.489793090820313
136,2,6.112651977539063
136,3,5.1409844970703125
137,1,7.527883911132813
137,2,6.240789794921875
137,3,5.2007904052734375
138,1,7.472429809570312
138,2,6.513426513671875
138,3,5.124736938476563
139,1,7.641279296875
139,2,6.128013305664062
139,3,5.462306518554687
140,1,6.92293212890625
140,2,6.04480224609375
140,3,5.46773681640625
141,1,5.98908203125
141,2,6.999022216796875
141,3,5.449703979492187
142,1,7.079298095703125
142,2,6.02867919921875
142,3,5.430309448242188
143,1,7.056116333007813
143,2,6.160396118164062
143,3,5.3940887451171875
144,1,6.96898681640625
144,2,6.1574072265625
144,3,5.246554565429688
145,1,6.947195434570313
145,2,6.0764404296875
145,3,5.0898568725585935
146,1,6.96793212890625
146,2,6.078646240234375
146,3,5.119009399414063
147,1,6.7465972900390625
147,2,6.24017578125
147,3,5.233660278320312
148,1,6.890894165039063
148,2,6.2994232177734375
148,3,5.3104150390625
149,1,6.379353637695313
149,2,6.9630078125
149,3,5.248873901367188
150,1,6.281812133789063
150,2,7.274224853515625
150,3,5.204257202148438
151,1,6.445823974609375
151,2,7.36643798828125
151,3,5.347852783203125
152,1,6.459134521484375
152,2,7.247108764648438
152,3,5.45369384765625
153,1,6.530162353515625
153,2,7.236348876953125
153,3,5.425784912109375
154,1,6.609127197265625
154,2,7.257987060546875
154,3,5.2176141357421875
155,1,6.667843017578125
155,2,7.194000244140625
155,3,5.376841430664062
156,1,6.710206909179687
156,2,7.184873657226563
156,3,5.486996459960937
157,1,6.629512329101562
157,2,6.978014526367187
157,3,5.322783813476563
158,1,6.442946166992187
158,2,6.823162231445313
158,3,5.176693725585937
159,1,6.429078369140625
159,2,6.8190765380859375
159,3,5.106645202636718
160,1,6.3967657470703125
160,2,6.879238891601562
160,3,5.379042358398437
161,1,6.324904174804687
161,2,7.02735107421875
161,3,5.270254516601563
162,1,6.425233154296875
162,2,7.129217529296875
162,3,5.189219360351562
163,1,6.527623901367187
163,2,7.1670166015625
163,3,5.232115478515625
164,1,6.454467163085938
164,2,7.150416259765625
164,3,5.5692816162109375
165,1,6.281961059570312
165,2,7.123125
165,3,5.691214599609375
166,1,6.38438232421875
166,2,5.7350732421875
166,3,7.04589111328125
167,1,6.4284906005859375
167,2,7.075266723632812
167,3,5.691121215820313
168,1,6.397247924804687
168,2,7.064659423828125
168,3,5.668544311523437
169,1,6.388733520507812
169,2,6.897423095703125
169,3,5.74058349609375
170,1,6.33438720703125
170,2,7.120591430664063
170,3,6.126068725585937
171,1,6.256665649414063
171,2,7.139077758789062
171,3,5.2294244384765625
172,1,6.203533325195313
172,2,7.189094848632813
172,3,5.363099975585937
173,1,6.28281982421875
173,2,6.997103271484375
173,3,5.461799926757813
174,1,6.11677734375
174,2,7.091737670898437
174,3,5.6323614501953125
175,1,5.996723022460937
175,2,7.102054443359375
175,3,5.743988037109375
176,1,6.011730346679688
176,2,6.999273681640625
176,3,5.81836669921875
177,1,6.177232055664063
177,2,7.048527221679688
177,3,5.6730810546875
178,1,6.245685424804687
178,2,7.054315185546875
178,3,5.236364135742187
179,1,6.394651489257813
179,2,7.0225927734375
179,3,5.0653466796875
180,1,6.60845947265625
180,2,6.926171875
180,3,5.431212158203125
181,1,6.62460205078125
181,2,6.7798699951171875
181,3,5.70186279296875
182,1,6.570350952148438
182,2,6.732826538085938
182,3,5.7966748046875
183,1,6.533743286132813
183,2,6.780594482421875
183,3,5.770487670898437
184,1,6.585531005859375
184,2,6.768641357421875
184,3,5.6561669921875
185,1,6.648588256835938
185,2,6.694238891601563
185,3,5.071986083984375
186,1,6.477559814453125
186,2,6.718077392578125
186,3,5.464660034179688
187,1,6.427586669921875
187,2,6.866115112304687
187,3,5.32393798828125
188,1,6.300427856445313
188,2,7.029246215820312
188,3,5.272426147460937
189,1,6.241829223632813
189,2,6.902369384765625
189,3,5.141170043945312
190,1,6.328704833984375
190,2,7.045418701171875
190,3,5.161862182617187
191,1,6.459070434570313
191,2,7.112862548828125
191,3,5.087229919433594
192,1,6.480106811523438
192,2,7.1267462158203125
192,3,4.926658020019532
193,1,6.41430419921875
193,2,6.926433715820313
193,3,5.061551818847656
194,1,6.327848510742188
194,2,6.838903198242187
194,3,5.178779907226563
195,1,6.28201904296875
195,2,6.61046630859375
195,3,5.160179443359375
196,1,6.288185424804688
196,2,6.667908325195312
196,3,5.270613403320312
197,1,6.28640869140625
197,2,6.87412841796875
197,3,5.337589111328125
198,1,6.310997314453125
198,2,7.074873046875
198,3,5.21180908203125
199,1,6.414612426757812
199,2,6.90212646484375
199,3,5.52245361328125
199,4,6.541378173828125
200,1,6.432911376953125
200,2,6.9381646728515625
200,3,5.482321166992188
201,1,6.3500634765625
201,2,6.68738525390625
201,3,5.64905517578125
202,1,6.312623291015625
202,2,6.630128784179687
202,3,5.777763671875
203,1,6.143651733398437
203,2,6.810755004882813
203,3,5.711336059570312
204,1,6.157929077148437
204,2,6.836605834960937
204,3,5.630428466796875
205,1,6.29865966796875
205,2,6.716481323242188
205,3,5.68593994140625
206,1,6.371347045898437
206,2,7.122896118164062
206,3,5.449963989257813
207,1,7.223336181640625
207,2,6.207194213867187
207,3,5.069326782226563
208,1,6.052634887695312
208,2,7.0611944580078125
208,3,5.050232543945312
209,1,6.26547607421875
209,2,6.992330322265625
209,3,5.257010498046875
210,1,6.2408074951171875
210,2,6.572811889648437
210,3,5.519722900390625
211,1,6.1885009765625
211,2,5.693342895507812
211,3,6.845441284179688
212,1,5.775663452148438
212,2,6.2846136474609375
212,3,6.760130615234375
213,1,6.273128051757812
213,2,5.737703247070312
213,3,6.876630859375
214,1,6.269462890625
214,2,6.848888549804688
214,3,5.793568725585938
215,1,6.280614013671875
215,2,6.246337890625
215,3,5.833364868164063
216,1,6.62883544921875
216,2,6.7192724609375
216,3,5.892218017578125
217,1,6.630258178710937
217,2,6.64366455078125
217,3,6.17731689453125
218,1,6.640303955078125
218,2,6.678048095703125
218,3,6.259376220703125
219,1,6.596692504882813
219,2,6.878074951171875
219,3,6.283260498046875
220,1,6.731220092773437
220,2,6.662539672851563
220,3,6.131145629882813
221,1,6.721409301757813
221,2,6.8290948486328125
221,3,5.981060180664063
222,1,6.518045043945312
222,2,6.906566162109375
222,3,5.918956298828125
223,1,6.428575439453125
223,2,6.842132568359375
223,3,5.898590087890625
224,1,6.4320654296875
224,2,6.61461181640625
224,3,6.2448046875
225,1,6.419999389648438
225,2,6.542186279296875
225,3,6.1332568359375
226,1,6.381636962890625
226,2,6.728779907226563
226,3,5.69011474609375
227,1,6.280056762695312
227,2,6.87212158203125
227,3,5.6826239013671875
228,1,6.319454956054687
228,2,7.027672119140625
228,3,5.729341430664062
229,1,6.365153198242187
229,2,6.663500366210937
229,3,6.0604705810546875
230,1,6.3612738037109375
230,2,6.64586181640625
230,3,6.116524047851563
231,1,6.316423950195312
231,2,6.594666137695312
231,3,6.3471002197265625
232,1,6.381529541015625
232,2,6.630975952148438
232,3,6.274476928710937
233,1,6.393831176757812
233,2,6.695221557617187
233,3,6.051435546875
234,1,6.395284423828125
234,2,6.749696044921875
234,3,5.8808660888671875
235,1,6.325875244140625
235,2,6.9021240234375
235,3,5.8486090087890625
236,1,6.317766723632812
236,2,7.051237182617188
236,3,6.561033325195313
236,4,5.731207275390625
236,5,6.096953735351563
237,1,6.296753540039062
237,2,6.81682373046875
237,3,6.315046997070312
237,4,5.781185302734375
238,1,6.287646484375
238,2,6.533720703125
238,3,6.318143310546875
238,4,5.64755126953125
239,1,6.103529052734375
239,2,6.4237823486328125
239,3,5.988598022460938
240,1,6.10272705078125
240,2,6.553427734375
240,3,6.185181274414062
241,1,6.131723022460937
241,2,6.64015625
241,3,5.9747076416015625
242,1,6.17781005859375
242,2,6.6794970703125
242,3,6.11039306640625
243,1,6.082655029296875
243,2,6.622054443359375
243,3,6.1612091064453125
244,1,6.844193725585938
244,2,6.055241088867188
244,3,5.917449340820313
245,1,7.051932983398437
245,2,6.06679443359375
245,3,6.625326538085938
245,4,6.173661499023438
246,1,6.898893432617188
246,2,6.08277099609375
246,3,6.376495971679687
247,1,6.219454345703125
247,2,6.521978149414062
247,3,6.109744262695313
248,1,6.384129028320313
248,2,6.336304321289062
248,3,5.94110595703125
249,1,6.491990966796875
249,2,6.313353271484375
249,3,5.9667041015625
250,1,6.269818725585938
250,2,5.9255810546875
250,3,6.560096435546875
251,1,6.316329345703125
251,2,5.912786865234375
251,3,6.657745361328125
252,1,6.295858154296875
252,2,6.615625610351563
252,3,5.500180053710937
253,1,6.5226373291015625
253,2,6.620950927734375
253,3,5.402027587890625
253,4,6.341954345703125
254,1,6.7102508544921875
254,2,5.5138311767578125
254,3,6.652412109375
254,4,6.51729248046875
255,1,6.906835327148437
255,2,5.87311767578125
255,3,6.62324462890625
256,1,6.76376220703125
256,2,6.544255981445312
256,3,5.688860473632812
257,1,6.56691162109375
257,2,6.012345581054688
257,3,6.465296020507813
258,1,6.580687255859375
258,2,5.94891357421875
258,3,6.47068359375
259,1,6.747301025390625
259,2,6.532601318359375
259,3,5.71593505859375
260,1,6.890440063476563
260,2,6.4921484375
260,3,6.040889282226562
261,1,6.769711303710937
261,2,6.541328125
261,3,5.533281860351562
261,4,6.476729736328125
262,1,6.975817260742187
262,2,6.56755859375
262,3,5.362327270507812
262,4,6.393223876953125
263,1,7.009503173828125
263,2,6.679564819335938
263,3,5.559020385742188
263,4,6.538538818359375
264,1,7.084542846679687
264,2,5.754442749023437
264,3,6.66454833984375
265,1,7.105347900390625
265,2,5.670889892578125
265,3,6.673977661132812
266,1,6.985018920898438
266,2,6.609338989257813
266,3,5.6254296875
267,1,6.82849609375
267,2,5.4747467041015625
267,3,6.559308471679688
268,1,6.880022583007812
268,2,6.616880493164063
268,3,5.46564208984375
269,1,6.998508911132813
269,2,5.436581420898437
269,3,6.58850830078125
270,1,7.111803588867187
270,2,6.62595458984375
270,3,5.713912353515625
270,4,6.483677978515625
271,1,7.0559625244140625
271,2,5.616724243164063
271,3,6.7328662109375
272,1,7.012608032226563
272,2,5.516046142578125
272,3,6.756993408203125
273,1,7.06879638671875
273,2,5.458165283203125
273,3,6.650938720703125
274,1,7.26964599609375
274,2,5.558272705078125
274,3,6.6398468017578125
274,4,6.504282836914062
275,1,7.142847900390625
275,2,6.670953369140625
275,3,5.46640380859375
276,1,7.0993408203125
276,2,6.623743896484375
276,3,5.488696899414062
277,1,7.055979614257812
277,2,6.577294921875
277,3,5.576265258789062
278,1,7.084586791992187
278,2,6.524252319335938
278,3,5.51266845703125
279,1,7.001589965820313
279,2,5.461527099609375
279,3,6.581271362304688
280,1,7.13970703125
280,2,6.639044189453125
280,3,5.6334686279296875
281,1,7.139434204101563
281,2,5.577809448242188
281,3,6.720692138671875
282,1,7.111898193359375
282,2,6.227531127929687
282,3,6.772014770507813
283,1,7.035654296875
283,2,6.140519409179688
283,3,6.654319458007812
284,1,7.050293579101562
284,2,6.200283813476562
284,3,6.8188409423828125
285,1,6.832101440429687
285,2,6.171827392578125
285,3,6.740333251953125
286,1,6.289107666015625
286,2,5.9183837890625
286,3,6.686959838867187
287,1,6.611448364257813
287,2,5.556489868164062
287,3,6.733438720703125
288,1,5.63440673828125
288,2,6.529132080078125
288,3,6.781565551757812
289,1,5.7369775390625
289,2,6.665697021484375
289,3,6.8359307861328125
290,1,6.98511962890625
290,2,6.221712036132812
290,3,6.918636474609375
291,1,7.169351196289062
291,2,6.3738623046875
291,3,6.859443969726563
292,1,7.306015625
292,2,5.783653564453125
292,3,6.791068115234375
293,1,7.1406793212890625
293,2,5.623133544921875
293,3,6.810933227539063
294,1,6.8865728759765625
294,2,5.9396820068359375
294,3,6.7376861572265625
295,1,5.9935064697265625
295,2,6.86909423828125
295,3,6.700057373046875
296,1,6.126856689453125
296,2,6.851190795898438
296,3,6.773240966796875
297,1,7.0214605712890625
297,2,5.86468994140625
297,3,6.81084716796875
298,1,7.110123901367188
298,2,6.89736572265625
298,3,6.401148071289063
298,4,5.343890991210937
299,1,7.164708862304687
299,2,6.495580444335937
299,3,7.008380737304687
299,4,5.704816284179688
300,1,7.109072875976563
300,2,6.952412719726563
300,3,6.254199829101562
300,4,5.437551879882813
301,1,7.0204095458984375
301,2,6.961456909179687
301,3,5.079521789550781
302,1,6.768533935546875
302,2,6.117549438476562
302,3,6.729703369140625
303,1,6.5359869384765625
303,2,6.065603637695313
303,3,6.680158081054688
304,1,6.645520629882813
304,2,6.025785522460938
304,3,6.891334228515625
305,1,6.467199096679687
305,2,5.82111083984375
305,3,6.881298828125
306,1,6.297130737304688
306,2,5.929237670898438
306,3,6.897184448242188
307,1,6.508670654296875
307,2,6.901179809570312
307,3,5.948621215820313
308,1,6.542476806640625
308,2,6.896654052734375
308,3,5.32615966796875
309,1,6.5277294921875
309,2,5.278341064453125
309,3,6.913973999023438
310,1,6.725255126953125
310,2,5.213998413085937
310,3,6.965338134765625
311,1,6.623848266601563
311,2,5.421273803710937
311,3,6.882946166992188
312,1,6.656370239257813
312,2,5.645444946289063
312,3,6.864761962890625
313,1,6.575621948242188
313,2,5.528988647460937
313,3,6.96255859375
314,1,6.568582763671875
314,2,5.485285034179688
314,3,7.016309204101563
315,1,6.530355224609375
315,2,6.166600341796875
315,3,6.881449584960937
316,1,6.271958618164063
316,2,6.01818115234375
316,3,6.733366088867188
317,1,6.310909423828125
317,2,6.089571533203125
317,3,6.632359008789063
318,1,6.398946533203125
318,2,6.190947875976563
318,3,6.591682739257813
319,1,6.42184326171875
319,2,6.172322387695313
319,3,6.515925903320312
320,1,6.4436712646484375
320,2,6.298844604492188
320,3,6.556657104492188
321,1,6.5680914306640625
321,2,6.413538818359375
321,3,6.592316284179687
322,1,6.59267333984375
322,2,6.513719482421875
322,3,7.111983032226562
323,1,6.5666748046875
323,2,6.63435302734375
323,3,6.9213323974609375
324,1,6.4988165283203125
324,2,6.74101806640625
324,3,6.879608154296875
325,1,6.465535278320313
325,2,5.974772338867187
325,3,6.906126098632813
326,1,6.1512823486328125
326,2,6.183157958984375
326,3,6.870494995117188
327,1,6.290479736328125
327,2,6.396337280273437
327,3,6.869644775390625
328,1,6.324541625976562
328,2,6.079927368164062
328,3,6.892445678710938
329,1,6.317921142578125
329,2,5.59133544921875
329,3,6.913722534179687
330,1,6.430586547851562
330,2,5.351466674804687
330,3,6.928494262695312
331,1,6.568341674804688
331,2,5.848877563476562
331,3,6.534192504882813
332,1,6.435850830078125
332,2,6.258851928710937
332,3,6.5827789306640625
333,1,6.410420532226563
333,2,6.241397705078125
333,3,6.578505859375
334,1,6.383529052734375
334,2,6.31171875
334,3,6.590514526367188
335,1,6.41508056640625
335,2,6.615564575195313
335,3,6.180255737304687
336,1,6.6059716796875
336,2,6.592349853515625
336,3,6.0551025390625
337,1,6.628267822265625
337,2,6.669064331054687
337,3,5.619710693359375
338,1,6.635791015625
338,2,6.684715576171875
338,3,5.697181396484375
339,1,6.646693725585937
339,2,5.744671020507813
339,3,6.821854248046875
340,1,6.626303100585938
340,2,5.651986083984375
340,3,7.299866943359375
341,1,6.493681030273438
341,2,5.673531494140625
341,3,6.746807861328125
342,1,6.572322387695312
342,2,5.770230102539062
342,3,6.681224365234375
343,1,6.71577880859375
343,2,5.717406616210938
343,3,6.686116943359375
344,1,6.772723999023437
344,2,5.7766265869140625
344,3,6.751821899414063
345,1,6.779634399414062
345,2,5.720203247070312
345,3,6.7428216552734375
346,1,6.806294555664063
346,2,6.128307495117188
346,3,6.773447875976562
347,1,6.740534057617188
347,2,6.1180047607421875
347,3,6.82687255859375
348,1,6.6919873046875
348,2,6.144921875
348,3,6.846695556640625
349,1,6.6980743408203125
349,2,6.25398193359375
349,3,6.724852905273438
350,1,6.70526123046875
350,2,6.9645849609375
350,3,5.5519287109375
351,1,6.611780395507813
351,2,7.035466918945312
351,3,5.68070068359375
352,1,6.364774780273438
352,2,7.014515380859375
352,3,5.512263793945312
353,1,6.330715942382812
353,2,5.73196533203125
353,3,7.10406005859375
354,1,6.33557373046875
354,2,5.750021362304688
354,3,6.696134643554688
355,1,6.449589233398438
355,2,5.593563232421875
355,3,6.691484985351562
356,1,6.5261865234375
356,2,5.41397216796875
356,3,6.807931518554687
357,1,6.618929443359375
357,2,5.6705999755859375
357,3,6.93751953125
358,1,6.5508489990234375
358,2,5.645510864257813
358,3,6.908427734375
359,1,6.524385375976562
359,2,5.642711181640625
359,3,6.8761474609375
360,1,6.561968383789062
360,2,5.584266357421875
360,3,7.136512451171875
361,1,6.540313720703125
361,2,5.526647338867187
361,3,7.094822998046875
362,1,6.558330078125
362,2,5.577718505859375
362,3,7.142071533203125
363,1,6.540610961914062
363,2,5.578770751953125
363,3,6.931678466796875
364,1,6.5909661865234375
364,2,5.586765747070313
364,3,7.002340087890625
365,1,6.609576416015625
365,2,5.673201904296875
365,3,7.03636474609375
366,1,6.635064697265625
366,2,5.7346343994140625
366,3,6.758974609375
367,1,6.64257568359375
367,2,5.7899853515625
367,3,6.788048095703125
368,1,6.568370971679688
368,2,5.74989013671875
368,3,7.135625610351562
369,1,6.596507568359375
369,2,5.826672973632813
369,3,7.158219604492188
370,1,6.568717651367187
370,2,5.791536865234375
370,3,7.11006591796875
371,1,6.534461669921875
371,2,5.75404296875
371,3,7.132894287109375
372,1,6.491488647460938
372,2,5.700287475585937
372,3,7.12011474609375
373,1,6.5135498046875
373,2,5.67946044921875
373,3,7.369937744140625
374,1,6.545017700195313
374,2,5.643414916992188
374,3,7.342130737304688
375,1,7.161227416992188
375,2,5.519398193359375
375,3,7.22430908203125
376,1,7.12104248046875
376,2,5.404467163085937
376,3,7.191126708984375
377,1,7.182176513671875
377,2,5.60488525390625
377,3,7.143551025390625
378,1,7.099209594726562
378,2,5.534321899414063
378,3,7.11925537109375
379,1,7.057405395507812
379,2,5.7120819091796875
379,3,6.795697631835938
380,1,7.0909271240234375
380,2,5.604747924804688
380,3,6.61488037109375
381,1,7.152738037109375
381,2,5.441831665039063
381,3,6.686685791015625
382,1,7.091964111328125
382,2,5.469485473632813
382,3,7.167702026367188
