frame,fish_id,length_cm
0,1,9.927239990234375
0,2,9.774575805664062
0,3,15.881812744140625
0,4,9.851461791992188
0,5,9.806852416992188
1,1,16.07651123046875
1,2,10.102196044921875
1,3,12.005179443359374
1,4,5.7821240234375
1,5,4.563780822753906
1,6,11.3406005859375
1,7,9.804077758789063
1,8,9.58626220703125
2,1,14.77203369140625
2,2,14.828289794921876
2,3,8.270648193359374
2,4,4.8661801147460935
2,5,2.7067080688476564
2,6,8.567034301757813
2,7,9.580850219726562
2,8,9.493229370117188
2,9,9.614907836914062
3,1,14.64155517578125
3,2,12.40997314453125
3,3,2.907487487792969
3,4,6.269771118164062
3,5,10.197384643554688
3,6,1.44743408203125
3,7,10.524530029296875
4,1,3.015555114746094
4,2,14.47244384765625
4,3,8.665386352539063
4,4,10.453511962890625
5,1,12.8524560546875
5,2,14.7887255859375
5,3,1.9932498168945312
5,4,2.4150076293945313
5,5,10.738629150390626
5,6,7.595980224609375
5,7,13.547467041015626
6,1,12.248570556640624
6,2,14.844793701171875
6,3,10.85619140625
6,4,13.84675048828125
6,5,1.7364805603027345
6,6,1.8812258911132813
6,7,11.194312744140625
7,1,14.924954833984375
7,2,9.828338623046875
7,3,10.8627392578125
7,4,13.7496044921875
7,5,0.5094719696044921
8,1,16.910523681640626
8,2,11.285650634765625
8,3,0.8589546203613281
8,4,3.475579833984375
8,5,7.157820434570312
8,6,4.446312255859375
8,7,2.581890869140625
9,1,6.247725830078125
9,2,15.526336669921875
9,3,1.1095289611816406
9,4,8.21668701171875
9,5,11.48481201171875
9,6,10.9646142578125
9,7,1.4652688598632813
9,8,1.6095986938476563
10,1,6.165148315429687
10,2,15.65065673828125
10,3,12.85999267578125
10,4,0.9327973175048828
10,5,8.136639404296876
10,6,4.3843777465820315
10,7,0.4667595672607422
11,1,15.693876953125
11,2,5.508204956054687
11,3,5.538134155273437
11,4,7.923717651367188
11,5,12.076829833984375
11,6,11.3960595703125
12,1,15.469830322265626
12,2,12.23052001953125
12,3,7.745039672851562
12,4,5.182599487304688
13,1,15.333218994140625
13,2,13.285987548828125
13,3,5.786180419921875
13,4,7.783848266601563
14,1,15.941663818359375
14,2,4.859280090332032
14,3,13.944549560546875
14,4,6.119615478515625
15,1,16.323704833984376
15,2,5.74543701171875
15,3,12.75286376953125
15,4,5.115608825683593
16,1,16.549052734375
16,2,13.496187744140625
16,3,1.9359440612792969
16,4,5.559849243164063
17,1,14.801517333984375
17,2,4.805830078125
17,3,7.172818603515625
17,4,2.050666961669922
17,5,5.049593811035156
17,6,6.2719091796875
17,7,12.600050048828125
18,1,14.99881591796875
18,2,12.749547119140624
18,3,6.465165405273438
18,4,8.1037890625
18,5,9.075831909179687
19,1,14.843720703125
19,2,11.123507080078125
19,3,14.364254150390625
19,4,4.0820620727539065
19,5,4.443506469726563
19,6,5.7481494140625
19,7,12.245980224609376
19,8,9.787738037109374
20,1,14.135181884765625
20,2,13.561241455078125
20,3,12.8117578125
20,4,12.639984130859375
20,5,6.496245727539063
20,6,3.5334796142578124
20,7,11.22588134765625
20,8,10.677705078125
20,9,15.32388916015625
20,10,11.127803955078125
20,11,7.1587677001953125
21,1,14.54137939453125
21,2,12.911131591796876
21,3,2.797132873535156
21,4,9.592694702148437
21,5,6.07635498046875
21,6,9.549341430664063
21,7,7.6576611328125
21,8,11.8769384765625
22,1,14.788447265625
22,2,6.6493798828125
22,3,12.4360009765625
22,4,6.204244995117188
23,1,7.441372680664062
23,2,9.252597045898437
23,3,7.944683837890625
23,4,11.537757568359375
23,5,10.221572265625
23,6,7.931790161132812
24,1,10.4363671875
24,2,11.983922119140624
24,3,1.1508480834960937
24,4,7.585543212890625
24,5,8.256268920898437
25,1,6.040119018554687
25,2,7.928577880859375
25,3,3.7920053100585935
25,4,6.758060302734375
25,5,7.888910522460938
26,1,7.875499267578125
26,2,7.44818603515625
26,3,10.497493896484375
27,1,8.04078125
27,2,8.3140185546875
27,3,3.9754638671875
28,1,9.359269409179687
28,2,5.259086303710937
29,1,5.864443359375
29,2,2.861060791015625
30,1,11.415997314453126
31,1,6.485075073242188
32,1,12.8379638671875
32,2,3.4367083740234374
33,1,6.92673095703125
33,2,3.7623724365234374
33,3,6.885723876953125
33,4,14.4299462890625
34,1,6.0646514892578125
34,2,3.7088916015625
