frame_idx,fish_id,length_cm
1153,1,5.450834350585938
1154,2,6.122183837890625
1155,3,6.3953399658203125
1156,1,5.1862115478515625
1157,2,6.064609985351563
1158,3,6.470731201171875
1159,1,5.012387390136719
1160,2,6.067760009765625
1161,3,6.538299560546875
1162,1,5.05205810546875
1163,2,5.967112426757812
1164,3,6.536603393554688
1165,1,4.941495971679688
1166,2,5.993008422851562
1167,3,6.51300048828125
1168,1,4.995627746582032
1169,2,6.08085205078125
1170,3,6.370579223632813
1171,1,4.873235778808594
1172,2,6.1126025390625
1173,3,6.5470458984375
1174,1,4.958019104003906
1175,2,6.391008911132812
1176,3,6.55865234375
1177,1,5.017525634765625
1178,2,5.99339111328125
1179,3,6.540194702148438
1180,1,4.886855773925781
1181,2,5.95633056640625
1182,3,6.476900634765625
1183,1,4.944660034179687
1184,2,6.033455200195313
1185,3,6.481409912109375
1186,1,4.9485986328125
1187,2,6.038353271484375
1188,3,6.495355834960938
1189,1,5.0374462890625
1190,2,5.94100341796875
1191,3,6.524952392578125
1192,1,4.945393981933594
1193,2,5.932210083007813
1194,3,6.524107055664063
1195,1,4.96236083984375
1196,2,5.948986206054688
1197,3,6.502217407226563
1198,1,4.904942321777344
1199,2,5.960979614257813
1200,3,6.5220184326171875
1201,1,4.868926391601563
1202,2,5.910062866210938
1203,3,6.36288330078125
1204,1,4.814365234375
1205,2,5.894345703125
1206,3,6.357122802734375
1207,1,4.7293179321289065
1208,2,5.876254272460938
1209,3,6.2398193359375
1210,1,4.7310247802734375
1211,2,5.9919775390625
1212,3,6.212050170898437
1213,1,4.791496276855469
1214,2,5.847842407226563
1215,3,6.256487426757812
1216,1,4.8932275390625
1217,2,5.839329833984375
1218,3,6.354918823242188
1219,1,4.772474365234375
1220,2,5.876688842773437
1221,3,6.384812622070313
1222,1,4.595595703125
1223,2,5.902562866210937
1224,3,6.370134887695312
1225,1,4.662705993652343
1226,2,5.931349487304687
1227,3,6.398082275390625
1228,1,4.628028869628906
1229,2,5.97881591796875
1230,3,6.352672729492188
1231,1,4.734957580566406
1232,2,5.96942626953125
1233,3,6.383883056640625
1234,1,4.991214599609375
1235,2,5.937151489257812
1236,3,6.420801391601563
1237,1,4.923561706542968
1238,2,5.92235107421875
1239,3,6.474967041015625
1240,1,4.905218811035156
1241,2,5.951370849609375
1242,3,6.550808715820312
1243,1,4.902822875976563
1244,2,5.934974365234375
1245,3,6.595890502929688
1246,1,4.904561767578125
1247,2,5.9539337158203125
1248,3,6.617489013671875
1249,1,4.82144287109375
1250,2,5.90791748046875
1251,3,6.575112915039062
1252,1,4.809557800292969
1253,2,5.840452880859375
1254,3,6.569995727539062
1255,1,4.7498477172851565
1256,2,5.824224853515625
1257,3,6.5494384765625
1258,1,4.986410217285156
1259,2,5.8462982177734375
1260,3,6.527244262695312
1261,1,4.972499694824219
1262,2,5.827940063476563
1263,3,6.48205810546875
1264,1,4.870172119140625
1265,2,5.826172485351562
1266,3,6.51197021484375
1267,1,4.942725524902344
1268,2,5.835560302734375
1269,3,6.511246948242188
1270,1,5.092047424316406
1271,2,5.833836059570313
1272,3,6.51980224609375
1273,1,5.189894409179687
1274,2,5.822181396484375
1275,3,6.4948095703125
1276,1,5.266253051757812
1277,2,5.856119995117187
1278,3,6.497122192382813
1279,1,5.461282348632812
1280,2,5.902584838867187
1281,3,6.51103515625
1282,1,5.582041015625
1283,2,5.856290283203125
1284,3,6.54058349609375
1285,1,5.691215209960937
1286,2,5.808369140625
1287,3,6.570418090820312
1288,1,5.89476806640625
1289,2,5.769862670898437
1290,3,6.618529663085938
1291,1,5.857977294921875
1292,2,5.741636962890625
1293,3,6.746744384765625
1294,1,5.72693603515625
1295,2,5.766981201171875
1296,3,6.78014404296875
1297,1,5.776846313476563
1298,2,5.735569458007813
1299,3,6.786494140625
1300,1,5.90359130859375
1301,2,6.757076416015625
1302,3,5.61072509765625
1303,1,5.884627685546875
1304,2,5.9488037109375
1305,3,6.703912353515625
1306,1,6.148457641601563
1307,2,5.992159423828125
1308,3,6.702371826171875
1309,1,6.276470947265625
1310,2,6.004363403320313
1311,3,6.70058837890625
1312,1,6.34377197265625
1313,2,6.709658813476563
1314,3,6.079270629882813
1315,1,6.283191528320312
1316,2,6.711600341796875
1317,3,6.16320068359375
1318,1,6.19077880859375
1319,2,6.718466186523438
1320,3,6.219175415039063
1321,1,6.211837158203125
1322,2,6.063602905273438
1323,3,6.760678100585937
1324,1,6.18374267578125
1325,2,6.011152954101562
1326,3,6.734639282226563
1327,1,6.155081176757813
1328,2,5.828883056640625
1329,3,6.751672973632813
1330,1,6.014115600585938
1331,2,6.121448364257812
1332,3,6.217891235351562
1333,1,5.988583374023437
1334,2,6.0068292236328125
1335,3,6.094530639648437
1336,1,6.076244506835938
1337,2,5.96868896484375
1338,3,5.97958740234375
1339,1,6.115224609375
1340,2,5.85876953125
1341,3,6.659290161132812
1342,1,6.246109619140625
1343,2,5.938740844726563
1344,3,6.650591430664062
1345,1,6.419150390625
1346,2,5.838758544921875
1347,3,6.61645263671875
1348,1,6.431414794921875
1349,2,5.765895385742187
1350,3,6.55662353515625
1351,1,6.448961791992187
1352,2,5.804612426757813
1353,3,6.474580688476562
1354,1,6.398814086914062
1355,2,5.839907836914063
1356,3,6.459225463867187
1357,1,6.424224853515625
1358,2,6.470868530273438
1359,3,5.88310546875
1360,1,6.4300299072265625
1361,2,5.95209716796875
1362,3,6.489365844726563
1363,1,6.420467529296875
1364,2,5.8314581298828125
1365,3,6.45668701171875
1366,1,6.48748046875
1367,2,5.898505859375
1368,3,6.490361938476562
1369,1,6.5480584716796875
1370,2,5.931170043945312
1371,3,6.504066772460938
1372,1,6.53278564453125
1373,2,5.969183349609375
1374,3,6.5167083740234375
1375,1,6.4541748046875
1376,2,5.878527221679687
1377,3,6.475532836914063
1378,1,6.42752197265625
1379,2,5.713936157226563
1380,3,6.472520751953125
1381,1,6.439853515625
1382,2,5.561292724609375
1383,3,6.455111694335938
1384,1,6.419561157226562
1385,2,5.560127563476563
1386,3,6.415987548828125
1387,1,6.48753662109375
1388,2,5.563433837890625
1389,3,6.474368286132813
1390,1,6.457730102539062
1391,2,5.698746337890625
1392,3,6.514934692382813
1393,1,6.4264892578125
1394,2,5.798311157226562
1395,3,6.585397338867187
1396,1,6.406944580078125
1397,2,5.5901904296875
1398,3,6.616688232421875
1399,1,6.3603857421875
1400,2,6.655625610351563
1401,3,5.554832153320312
1402,1,6.50533447265625
1403,2,5.4265087890625
1404,3,6.63907958984375
1405,1,6.475145874023437
1406,2,5.190244750976563
1407,3,6.552366333007813
1408,1,6.447970581054688
1409,2,6.520967407226562
1410,3,5.284037475585937
1411,1,6.38268798828125
1412,2,6.178919067382813
1413,3,5.346356811523438
1414,1,6.358961791992187
1415,2,6.194810180664063
1416,3,5.5459527587890625
1417,1,6.517293090820313
1418,2,6.125776977539062
1419,3,5.62079345703125
1420,1,6.54503662109375
1421,2,5.225479736328125
1422,3,6.148222045898438
1423,1,6.504718017578125
1424,2,4.8905224609375
1425,3,6.614595336914062
1426,1,6.4272900390625
1427,2,4.7455810546875
1428,3,6.67485595703125
1429,1,6.478330078125
1430,2,4.882416687011719
1431,3,6.6488232421875
1432,1,6.477612915039063
1433,2,5.004303588867187
1434,3,6.653223876953125
1435,1,6.476082153320313
1436,2,5.371015625
1437,3,6.830269775390625
1438,1,6.249951782226563
1439,2,5.553922729492188
1440,3,6.886302490234375
1441,1,6.163511352539063
1442,2,5.427870483398437
1443,3,7.001036987304688
1444,1,3.882130432128906
1445,2,6.498116455078125
1446,3,7.026432495117188
1447,1,6.577931518554688
1448,2,3.2476296997070313
1449,3,6.99114013671875
1450,1,6.65272705078125
1451,2,3.9538006591796875
1452,3,6.969026489257812
1453,1,6.706443481445312
1454,2,4.6192474365234375
1455,3,6.9906298828125
1456,1,6.56966796875
1457,2,4.9845364379882815
1458,3,6.47116943359375
1459,1,6.3759912109375
1460,2,5.318902587890625
1461,3,6.463713989257813
1462,1,6.322002563476563
1463,2,5.57851318359375
1464,3,6.45882080078125
1465,1,5.558906860351563
1466,2,6.677735595703125
1467,3,6.579435424804688
1468,1,5.5165252685546875
1469,2,6.569934692382812
1470,3,6.69115478515625
1471,1,5.697459716796875
1472,2,6.509046020507813
1473,3,6.666072998046875
1474,1,5.735353393554687
1475,2,6.418364868164063
1476,3,6.549791870117187
1477,1,5.47691650390625
1478,2,6.288341674804688
1479,3,6.504735717773437
1480,1,5.120480346679687
1481,2,6.283001708984375
1482,3,6.442921142578125
1483,1,5.185579833984375
1484,2,6.269458618164062
1485,3,6.4401513671875
1486,1,5.216239624023437
1487,2,6.462064819335938
1488,3,6.532584228515625
1489,1,6.701301879882813
1490,2,5.0279367065429685
1491,3,6.6126556396484375
1492,1,6.752577514648437
1493,2,6.642967529296875
1494,3,2.9838333129882812
1495,1,6.653328247070313
1496,2,4.227301940917969
1497,3,6.647591552734375
1498,1,5.382050170898437
1499,2,6.530819091796875
1500,3,7.245125732421875
1501,1,5.579188842773437
1502,2,6.630032348632812
1503,3,7.241181640625
1504,1,5.391669921875
1505,2,6.6345458984375
1506,3,7.219189453125
1507,1,5.644413452148438
1508,2,6.511068725585938
1509,3,7.2296990966796875
1510,1,6.042865600585937
1511,2,6.47771484375
1512,3,5.71340576171875
1513,1,6.107158203125
1514,2,6.465157470703125
1515,3,5.080674133300781
1516,1,6.2955389404296875
1517,2,6.49931884765625
1518,3,5.343209838867187
1519,1,6.458880004882812
1520,2,6.5087646484375
1521,3,5.942318115234375
1522,1,6.210999145507812
1523,2,6.573736572265625
1524,3,6.0349267578125
1525,1,6.3594189453125
1526,2,6.630632934570312
1527,3,5.639896240234375
1528,1,6.34294921875
1529,2,6.550213012695313
1530,3,5.541212768554687
1531,1,6.414835205078125
1532,2,6.814607543945312
1533,3,5.818192749023438
1534,1,6.438182983398438
1535,2,6.751028442382813
1536,3,6.004232788085938
1537,1,6.022042236328125
1538,2,6.370618896484375
1539,3,6.481990966796875
1540,1,6.986542358398437
1541,2,6.444667358398437
1542,3,5.584317626953125
1543,1,6.371830444335938
1544,2,6.553516235351562
1545,3,5.231761474609375
1546,1,6.391141357421875
1547,2,6.881077270507813
1548,3,5.082271118164062
1549,1,4.665292358398437
1550,2,6.883839721679688
1551,3,6.412459716796875
1552,1,6.768351440429687
1553,2,4.991761779785156
1554,3,6.388616943359375
1555,1,6.615413208007812
1556,2,5.265642700195312
1557,3,6.484714965820313
1558,1,5.43780029296875
1559,2,6.737188110351562
1560,3,6.710325927734375
1561,1,6.575238647460938
1562,2,5.635682373046875
1563,3,6.580548706054688
1564,1,5.992000122070312
1565,2,6.358285522460937
1566,3,6.49046875
1567,1,6.018434448242187
1568,2,6.41510009765625
1569,3,6.161355590820312
1570,1,5.94622314453125
1571,2,6.268953247070312
1572,3,6.164369506835937
1573,1,5.884505615234375
1574,2,6.264011840820313
1575,3,5.931449584960937
1576,1,6.0838250732421875
1577,2,6.360426635742187
1578,3,6.152449951171875
1579,1,6.260482177734375
1580,2,6.236141357421875
1581,3,6.199674682617188
1582,1,6.242559204101562
1583,2,6.337149047851563
1584,3,6.19718505859375
1585,1,6.224094848632813
1586,2,6.137552490234375
1587,3,6.146675415039063
1588,1,5.644580688476562
1589,2,5.7307568359375
1590,3,6.141818237304688
1591,1,5.882891235351562
1592,2,5.854386596679688
1593,3,6.068359375
1594,1,5.930345458984375
1595,2,5.984996948242188
1596,3,5.979526977539063
1597,1,5.963488159179687
1598,2,5.998932495117187
1599,3,6.010376586914062
1600,1,6.159668579101562
1601,2,6.057098388671875
1602,3,6.353031616210938
1603,1,6.075389404296875
1604,2,6.123695678710938
1605,3,6.3901605224609375
1606,1,5.850205688476563
1607,2,6.4370355224609375
1608,3,6.158719482421875
1609,1,5.599898071289062
1610,2,6.497125854492188
1611,3,6.148761596679687
1612,1,5.19180419921875
1613,2,6.5342645263671875
1614,3,6.081506958007813
1615,1,4.832877197265625
1616,2,6.599783325195313
1617,3,6.088615112304687
1618,1,6.70377685546875
1619,2,4.840892028808594
1620,3,5.901143188476563
1621,1,6.747710571289063
1622,2,5.2445166015625
1623,3,6.137528076171875
1624,1,6.856079711914062
1625,2,4.989255676269531
1626,3,6.036926879882812
1627,1,6.780262451171875
1628,2,5.128788452148438
1629,3,6.114783935546875
1630,1,6.812633056640625
1631,2,5.24661376953125
1632,3,5.919181518554687
1633,1,6.94804443359375
1634,2,5.465052490234375
1635,3,6.149354858398437
1636,1,6.921644897460937
1637,2,5.486427001953125
1638,3,6.146331787109375
1639,1,6.933245849609375
1640,2,6.012805786132812
1641,3,6.053226318359375
1642,1,6.586004638671875
1643,2,5.579791259765625
1644,3,6.002747192382812
1645,1,6.780787353515625
1646,2,5.611571655273438
1647,3,6.086962890625
1648,1,6.838818969726563
1649,2,5.97349853515625
1650,3,5.786049194335938
1651,1,6.88619873046875
1652,2,5.585366821289062
1653,3,5.814872436523437
1654,1,6.96446533203125
1655,2,5.444364624023438
1656,3,5.813790893554687
1657,1,7.028659057617188
1658,2,5.502131958007812
1659,3,5.218739013671875
1660,1,7.022465209960938
1661,2,5.62429443359375
1662,3,5.340342407226562
1663,1,7.0371875
1664,2,5.768140258789063
1665,3,5.162904663085937
1666,1,7.064669799804688
1667,2,5.766959838867187
1668,3,5.494453125
1669,1,6.512764892578125
1670,2,5.914337158203125
1671,3,5.70954833984375
1672,1,6.4980126953125
1673,2,5.792960815429687
1674,3,5.812005615234375
1675,1,6.44878173828125
1676,2,5.41987548828125
1677,3,5.63844970703125
1678,1,6.411185913085937
1679,2,5.500748901367188
1680,3,5.535408325195313
1681,1,6.8137060546875
1682,2,5.42954345703125
1683,3,5.567943115234375
1684,1,7.189337158203125
1685,2,5.422617797851562
1686,3,5.601643676757813
1687,1,7.163944702148438
1688,2,5.3672021484375
1689,3,5.590205078125
1690,1,7.226948852539063
1691,2,5.238515014648438
1692,3,5.669027709960938
1693,1,7.255670776367188
1694,2,5.192645874023437
1695,3,5.710835571289063
1696,1,7.27120361328125
1697,2,5.1975860595703125
1698,3,5.697153930664062
1699,1,7.012136840820313
1700,2,5.172880859375
1701,3,5.792342529296875
1702,1,6.986018676757812
1703,2,5.2145843505859375
1704,3,5.879505615234375
1705,1,6.957681884765625
1706,2,6.061351928710938
1707,3,5.146238403320313
1708,1,7.052686767578125
1709,2,5.185291748046875
1710,3,6.3562689208984375
1711,1,7.097548217773437
1712,2,6.113634033203125
1713,3,5.139024658203125
1714,1,7.11265625
1715,2,5.818179321289063
1716,3,5.503779296875
1717,1,7.1151495361328125
1718,2,5.69029052734375
1719,3,5.916019287109375
1720,1,7.047473754882812
1721,2,5.712175903320312
1722,3,5.516979370117188
1723,1,7.162785034179688
1724,2,5.88345458984375
1725,3,5.945713500976563
1726,1,6.5144805908203125
1727,2,6.161832885742188
1728,3,5.944609375
1729,1,6.332652587890625
1730,2,6.21040283203125
1731,3,5.93846435546875
1732,1,6.252501831054688
1733,2,6.012210083007813
1734,3,5.982855224609375
1735,1,6.920088500976562
1736,2,5.571968383789063
1737,3,5.557493896484375
1738,1,6.634774780273437
1739,2,5.456970825195312
1740,3,6.203468627929688
1741,1,6.609811401367187
1742,2,5.776741333007813
1743,3,6.278201904296875
1744,1,6.495342407226563
1745,2,6.1189599609375
1746,3,6.385675048828125
1747,1,6.444750366210937
1748,2,5.993844604492187
1749,3,6.609846801757812
1750,1,6.2311572265625
1751,2,5.69357177734375
1752,3,6.676570434570312
1753,1,6.27283447265625
1754,2,5.7373681640625
1755,3,6.614576416015625
1756,1,6.3662652587890625
1757,2,5.642031860351563
1758,3,6.80158203125
1759,1,5.7756719970703125
1760,2,6.959743041992187
1761,3,5.713621215820313
1762,1,6.54987548828125
1763,2,6.062883911132812
1764,3,6.965308837890625
1765,1,6.477907104492187
1766,2,6.14421630859375
1767,3,7.020222778320313
1768,1,6.430379028320313
1769,2,6.089192504882813
1770,3,6.9955517578125
1771,1,6.027859497070312
1772,2,6.889276123046875
1773,3,5.677955322265625
1774,1,5.483584594726563
1775,2,5.217276611328125
1776,3,6.575311889648438
1777,1,5.64813232421875
1778,2,5.173458862304687
1779,3,6.433767700195313
1780,1,5.76217041015625
1781,2,4.790089721679688
1782,3,6.2843475341796875
1783,1,5.79318115234375
1784,2,4.828091735839844
1785,3,6.340772094726563
1786,1,5.7999420166015625
1787,2,4.867290344238281
1788,3,5.942249145507812
1789,1,6.0106744384765625
1790,2,5.043070373535156
1791,3,6.241282958984375
1792,1,5.687655639648438
1793,2,5.1696099853515625
1794,3,5.9445562744140625
1795,1,4.544877014160156
1796,2,6.173007202148438
1797,3,6.135792236328125
1798,1,4.096138000488281
1799,2,6.086491088867188
1800,3,6.0492010498046875
1801,1,3.3892596435546873
1802,2,6.148225708007812
1803,3,6.217786254882813
1804,1,3.383414001464844
1805,2,6.050287475585938
1806,3,6.342789306640625
1807,1,6.099649047851562
1808,2,4.0454537963867185
1809,3,6.2761376953125
1810,1,4.778799438476563
1811,2,6.306948852539063
1812,3,5.84197265625
1813,1,5.22730712890625
1814,2,6.232146606445313
1815,3,5.99123291015625
1816,1,5.431929321289062
1817,2,6.28344482421875
1818,3,5.991762084960937
1819,1,5.291668090820313
1820,2,6.212236938476562
1821,3,6.042859497070313
1822,1,4.443818969726562
1823,2,5.593954467773438
1824,3,5.987804565429688
1825,1,5.803636474609375
1826,2,3.7320266723632813
1827,3,6.035201416015625
1828,1,3.687377624511719
1829,2,5.93347900390625
1830,3,6.216580810546875
1831,1,4.19889892578125
1832,2,5.8709783935546875
1833,3,6.142940673828125
1834,1,5.791097412109375
1835,2,4.574152221679688
1836,3,6.206925659179688
1837,1,5.8085479736328125
1838,2,5.01466064453125
1839,3,6.072031860351562
1840,1,5.81717041015625
1841,2,5.212382202148437
1842,3,6.1320123291015625
1843,1,4.543057861328125
1844,2,5.765331420898438
1845,3,6.15400146484375
1846,1,3.8747994995117185
1847,2,5.537586059570312
1848,3,6.3722705078125
1849,1,3.882509765625
1850,2,5.418910522460937
1851,3,6.26565673828125
1852,1,5.5161810302734375
1853,2,4.153507690429688
1854,3,6.121956787109375
1855,1,5.558428344726562
1856,2,4.308873291015625
1857,3,6.544136962890625
1858,1,5.626920776367188
1859,2,4.684538269042969
1860,3,6.544716186523438
1861,1,4.982196960449219
1862,2,5.726132202148437
1863,3,6.354824829101562
1864,1,5.10870361328125
1865,2,5.921736450195312
1866,3,6.443034057617187
1867,1,5.82377197265625
1868,2,4.735461120605469
1869,3,6.452605590820313
1870,1,5.5974072265625
1871,2,4.904872131347656
1872,3,6.473932495117188
1873,1,5.66064208984375
1874,2,5.294515991210938
1875,3,6.5093310546875
1876,1,5.737672729492187
1877,2,5.496612548828125
1878,3,6.62563720703125
1879,1,5.948829345703125
1880,2,5.801414184570312
1881,3,6.669337768554687
1882,1,6.336228637695313
1883,2,5.83496337890625
1884,3,6.716961669921875
1885,1,5.653128051757813
1886,2,6.592515258789063
1887,3,6.77226318359375
1888,1,6.741239013671875
1889,2,5.337490844726562
1890,3,6.86536376953125
1891,1,6.987412109375
1892,2,5.5294189453125
1893,3,6.828011474609375
1894,1,5.88095703125
1895,2,6.957967529296875
1896,3,7.172684326171875
1897,1,7.04933349609375
1898,2,5.767600708007812
1899,3,7.265354614257813
1900,1,7.165221557617188
1901,2,5.594389038085938
1902,3,6.530638427734375
1903,1,7.275089721679688
1904,2,5.877152099609375
1905,3,6.812537841796875
1906,1,5.660503540039063
1907,2,7.166559448242188
1908,3,6.73165771484375
1909,1,5.353699340820312
1910,2,7.153505249023437
1911,3,6.5743212890625
1912,1,5.743355712890625
1913,2,7.18159423828125
1914,3,6.262452392578125
1915,1,5.893714599609375
1916,2,7.18058837890625
1917,3,6.614629516601562
1918,1,7.2464501953125
1919,2,5.758828125
1920,3,6.613590087890625
1921,1,7.378125
1922,2,5.321610107421875
1923,3,6.614794921875
1924,1,7.449864501953125
1925,2,5.218208618164063
1926,3,6.6190380859375
1927,1,7.540424194335937
1928,2,5.086630249023438
1929,3,6.310833740234375
1930,1,7.544514770507813
1931,2,5.678779296875
1932,3,6.283475341796875
1933,1,7.564069213867188
1934,2,5.507501831054688
1935,3,6.30569091796875
1936,1,7.55258544921875
1937,2,5.271095581054688
1938,3,6.3656005859375
1939,1,7.588468017578125
1940,2,4.928243103027344
1941,3,6.64914306640625
1942,1,7.620972290039062
1943,2,4.799189147949218
1944,3,5.876356201171875
1945,1,7.645135498046875
1946,2,4.678835754394531
1947,3,6.00233154296875
1948,1,7.687847290039063
1949,2,5.098233337402344
1950,3,6.321341552734375
1951,1,7.817012939453125
1952,2,5.12640625
1953,3,5.315745849609375
1954,1,8.02585693359375
1955,2,5.221629638671875
1956,3,6.352863159179687
1957,1,7.8063037109375
1958,2,5.056140747070312
1959,3,6.435975341796875
1960,1,7.769389038085937
1961,2,5.077228088378906
1962,3,6.5342578125
1963,1,7.792385864257812
1964,2,4.941519775390625
1965,3,5.8390234375
1966,1,7.692487182617188
1967,2,4.891351928710938
1968,3,6.507058715820312
1969,1,7.614277954101563
1970,2,4.765127258300781
1971,3,6.444827270507813
1972,1,7.6689605712890625
1973,2,4.814190979003906
1974,3,6.37849365234375
1975,1,7.665501708984375
1976,2,5.278157348632813
1977,3,6.349595336914063
1978,1,7.8368115234375
1979,2,5.337205810546875
1980,3,6.273312377929687
1981,1,7.587708129882812
1982,2,5.6961376953125
1983,3,6.055263671875
1984,1,7.69366943359375
1985,2,5.64166259765625
1986,3,6.126918334960937
1987,1,5.452252197265625
1988,2,7.694864501953125
1989,3,6.118785400390625
1990,1,5.396043701171875
1991,2,7.796455688476563
1992,3,6.004161987304688
1993,1,7.687277221679688
1994,2,5.494645385742188
1995,3,6.011405029296875
1996,1,7.605796508789062
1997,2,5.512830200195313
1998,3,6.0555126953125
1999,1,7.699190673828125
2000,2,5.680943603515625
2001,3,6.0481884765625
2002,1,7.773131713867188
2003,2,5.771885375976563
2004,3,6.267550048828125
2005,1,5.592840576171875
2006,2,7.8820703125
2007,3,6.040803833007812
2008,1,5.140377807617187
2009,2,7.857416381835938
2010,3,6.1957159423828125
2011,1,7.95632080078125
2012,2,5.0653753662109375
2013,3,6.228515625
2014,1,7.931412353515625
2015,2,4.789174499511719
2016,3,6.221275024414062
2017,1,7.987162475585937
2018,2,4.8000555419921875
2019,3,6.25496826171875
2020,1,5.055882263183594
2021,2,7.978643188476562
2022,3,6.220203247070312
2023,1,7.962643432617187
2024,2,4.895997619628906
2025,3,6.197244262695312
2026,1,7.778519287109375
2027,2,5.103645629882813
2028,3,6.119448852539063
2029,1,7.859588623046875
2030,2,5.359190673828125
2031,3,6.163820190429687
2032,1,7.7617724609375
2033,2,5.648063354492187
2034,3,6.224381103515625
2035,1,7.6072760009765625
2036,2,5.621769409179688
2037,3,6.350419311523438
2038,1,7.724249267578125
2039,2,5.75072998046875
2040,3,6.207371215820313
2041,1,7.749364013671875
2042,2,5.702057495117187
2043,3,6.241830444335937
2044,1,7.693843994140625
2045,2,5.592617797851562
2046,3,6.435720825195313
2047,1,7.763580322265625
2048,2,5.466333618164063
2049,3,6.44436767578125
2050,1,7.727214965820313
2051,2,5.6596612548828125
2052,3,6.384627685546875
2053,1,7.685423583984375
2054,2,5.666790161132813
2055,3,6.426090698242188
2056,1,7.64871826171875
2057,2,5.676431274414062
2058,3,6.393276977539062
2059,1,7.692081298828125
2060,2,5.760283813476563
2061,3,6.389735107421875
2062,1,7.667847900390625
2063,2,5.822864379882812
2064,3,6.362322998046875
2065,1,5.73562255859375
2066,2,7.645177001953125
2067,3,6.574974365234375
2068,1,5.735859985351563
2069,2,7.599166259765625
2070,3,6.612337646484375
2071,1,5.8113427734375
2072,2,7.641257934570312
2073,3,6.52823486328125
2074,1,5.822435302734375
2075,2,7.641845092773438
2076,3,6.497377319335937
2077,1,5.733076782226562
2078,2,7.506304321289062
2079,3,6.34437255859375
2080,1,5.672747192382812
2081,2,7.852369384765625
2082,3,6.339297485351563
2083,1,5.692296752929687
2084,2,7.536093139648438
2085,3,6.3328955078125
2086,1,5.7243994140625
2087,2,7.592473754882812
2088,3,6.322562255859375
2089,1,5.776611938476562
2090,2,7.754993896484375
2091,3,6.32148193359375
2092,1,5.758474731445313
2093,2,7.797801513671875
2094,3,6.332471313476563
2095,1,5.80641357421875
2096,2,7.73521240234375
2097,3,6.370640869140625
2098,1,5.771845703125
2099,2,7.775281982421875
2100,3,6.417335205078125
2101,1,5.926452026367188
2102,2,7.652217407226562
2103,3,6.384749145507812
2104,1,5.962640380859375
2105,2,7.534517822265625
2106,3,6.34789306640625
2107,1,5.81358154296875
2108,2,7.53788330078125
2109,3,6.4965234375
2110,1,5.791019897460938
2111,2,7.468514404296875
2112,3,6.491778564453125
2113,1,5.7528924560546875
2114,2,7.541559448242188
2115,3,6.469088134765625
2116,1,5.734153442382812
2117,2,7.587167358398437
2118,3,6.440031127929688
2119,1,7.615362548828125
2120,2,5.7234228515625
2121,3,6.392777709960938
2122,1,7.656110229492188
2123,2,5.767078857421875
2124,3,6.344411010742188
2125,1,7.72832275390625
2126,2,5.630527954101563
2127,3,6.2827392578125
2128,1,7.751858520507812
2129,2,5.61516845703125
2130,3,6.3148565673828125
2131,1,7.716846923828125
2132,2,5.682327880859375
2133,3,6.338513793945313
2134,1,7.65471923828125
2135,2,5.733697509765625
2136,3,6.335222778320312
2137,1,7.613175659179688
2138,2,5.72482421875
2139,3,6.45376708984375
2140,1,7.546305541992187
2141,2,5.696796264648437
2142,3,6.427767944335938
2143,1,7.515787353515625
2144,2,5.6294488525390625
2145,3,6.422952880859375
2146,1,7.479064331054688
2147,2,5.509940795898437
2148,3,6.463748779296875
2149,1,7.380040893554687
2150,2,5.49830078125
2151,3,6.421302490234375
2152,1,7.3919384765625
2153,2,5.542781982421875
2154,3,6.387811889648438
2155,1,7.36158447265625
2156,2,5.592247314453125
2157,3,6.334953002929687
2158,1,7.38492919921875
2159,2,5.619905395507812
2160,3,6.3644189453125
2161,1,7.472293701171875
2162,2,5.66233642578125
2163,3,6.420817260742187
2164,1,7.499244384765625
2165,2,5.708800659179688
2166,3,6.422246704101562
2167,1,7.528899536132813
2168,2,5.677633056640625
2169,3,6.387647705078125
2170,1,7.4658270263671875
2171,2,5.715089111328125
2172,3,6.364513549804688
2173,1,7.4090509033203125
2174,2,5.743045654296875
2175,3,6.303614501953125
2176,1,7.400276489257813
2177,2,5.8157110595703125
2178,3,6.258739624023438
2179,1,7.364796142578125
2180,2,5.880389404296875
2181,3,6.1542626953125
2182,1,7.367763061523437
2183,2,5.84540283203125
2184,3,6.097098388671875
2185,1,7.336642456054688
2186,2,5.603701782226563
2187,3,6.054638671875
2188,1,7.307214965820313
2189,2,5.58691650390625
2190,3,6.0259027099609375
2191,1,7.300105590820312
2192,2,5.628299560546875
2193,3,6.0053167724609375
2194,1,7.3348974609375
2195,2,5.824764404296875
2196,3,6.004407348632813
2197,1,7.2370758056640625
2198,2,5.832589111328125
2199,3,6.049535522460937
2200,1,7.196378784179688
2201,2,5.720411376953125
2202,3,6.083853759765625
2203,1,7.258628540039062
2204,2,5.42193359375
2205,3,6.102977294921875
2206,1,7.237996826171875
2207,2,5.380640258789063
2208,3,5.904801025390625
2209,1,7.2058935546875
2210,2,5.4187774658203125
2211,3,6.0903863525390625
2212,1,7.162886962890625
2213,2,5.519452514648438
2214,3,6.214644165039062
2215,1,7.15541748046875
2216,2,5.680864868164062
2217,3,6.254461669921875
2218,1,7.161560668945312
2219,2,6.18631591796875
2220,3,5.679218139648437
2221,1,7.181163330078125
2222,2,5.664780883789063
2223,3,6.0326318359375
2224,1,5.468982543945312
2225,2,6.072127685546875
2226,3,7.330400390625
2227,1,5.445361938476562
