run_id,fish_id,confidence,length_px,length_cm,x1,y1,x2,y2
20251125-213624-a4d9d6,1,0.9256136417388916,317.26104736328125,12.69044189453125,140.731201171875,239.1963348388672,320.1548156738281,536.6467895507812
20251125-213624-a4d9d6,2,0.8791834115982056,134.1791229248047,5.367164916992188,222.8747100830078,443.5412292480469,392.52252197265625,541.087890625
