run_id,fish_id,confidence,length_px,length_cm,x1,y1,x2,y2
20251125-213115-cb548a,1,0.9000841379165649,120.05274200439453,4.802109680175781,298.2925720214844,329.47772216796875,381.0992431640625,475.7262268066406
20251125-213115-cb548a,2,0.8846005797386169,296.494140625,11.859765625,199.0986785888672,250.45135498046875,305.9488830566406,577.3494262695312
20251125-213115-cb548a,3,0.853969156742096,101.04434204101562,4.041773681640625,244.11094665527344,199.16806030273438,387.1677551269531,282.9268493652344
