run_id,fish_id,confidence,length_px,length_cm,x1,y1,x2,y2
20251129-215104-478577,1,0.8978268504142761,187.72557067871094,7.509022827148438,128.61209106445312,279.7944030761719,330.8306884765625,379.9677734375
20251129-215104-478577,2,0.8930530548095703,147.40284729003906,5.896113891601562,178.22418212890625,504.5171203613281,334.3122253417969,614.32470703125
20251129-215104-478577,3,0.8754180669784546,158.12741088867188,6.325096435546875,172.62046813964844,423.8458557128906,370.172607421875,496.18646240234375
20251129-215104-478577,4,0.6894232034683228,141.98667907714844,5.6794671630859375,68.49130249023438,357.2568359375,154.09913635253906,516.2100830078125
