run_id,fish_id,confidence,length_px,length_cm,x1,y1,x2,y2
20251127-155119-b58049,1,0.9116519093513489,289.71636962890625,11.58865478515625,238.1018829345703,51.09668731689453,518.6395263671875,241.11720275878906
20251127-155119-b58049,2,0.8772901296615601,148.04917907714844,5.921967163085937,298.9365539550781,219.9374542236328,427.22442626953125,349.3009033203125
