run_id,fish_id,confidence,length_px,length_cm,x1,y1,x2,y2
20251125-214730-d2b99e,1,0.9143550992012024,135.30445861816406,5.412178344726563,242.34518432617188,280.9675598144531,303.9674987792969,446.7220458984375
20251125-214730-d2b99e,2,0.9060318470001221,285.525146484375,11.421005859375,86.78858947753906,341.6556701660156,384.33697509765625,529.9371337890625
20251125-214730-d2b99e,3,0.8784584403038025,106.0285415649414,4.241141662597657,93.46676635742188,462.042236328125,177.57565307617188,598.2698974609375
