run_id,fish_id,confidence,length_px,length_cm,x1,y1,x2,y2
20251125-214942-af51e3,1,0.917475700378418,128.29319763183594,5.131727905273437,190.84657287597656,272.2877502441406,300.4595947265625,392.8770446777344
20251125-214942-af51e3,2,0.9172782897949219,260.6407165527344,10.425628662109375,110.2150650024414,336.8545837402344,338.7369384765625,543.3280029296875
20251125-214942-af51e3,3,0.8652473092079163,158.6914825439453,6.347659301757813,89.74812316894531,444.1297302246094,145.1217803955078,623.4794311523438
