run_id,fish_id,confidence,length_px,length_cm
20251206-174506-197c1,1,0.892220139503479,200.806640625,8.032265625
20251206-174506-197c1,2,0.8777437806129456,207.7472381591797,8.309889526367188
20251206-174506-197c1,3,0.845919668674469,193.78289794921875,7.75131591796875
20251206-174506-197c1,4,0.8306736946105957,149.98426818847656,5.999370727539063
