epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,179.525,0.95446,0.11812,0.08425,0.60043,1.10906,0.99433,1,0.995,0.75854,0.9819,0.9875,0.98317,0.98317,1.00652,0.10953,0.00675,0.45926,1.18676,0.0016568,0.0016568,0.0016568
28,185.981,0.95552,0.11711,0.09015,0.59949,1.12294,0.99911,1,0.995,0.72981,0.98662,0.9875,0.98489,0.98334,0.97834,0.10912,0.01045,0.43223,1.15912,0.0016436,0.0016436,0.0016436
29,192.463,0.93285,0.12086,0.09676,0.57815,1.09285,0.9983,1,0.995,0.71936,0.98582,0.9875,0.98072,0.98061,1.07464,0.11163,0.0122,0.46237,1.24274,0.0016304,0.0016304,0.0016304
30,198.722,0.93026,0.13031,0.08684,0.57335,1.10035,0.99949,1,0.995,0.73011,0.98699,0.9875,0.98708,0.98674,1.10341,0.10813,0.02943,0.44814,1.27459,0.0016172,0.0016172,0.0016172
31,205.047,0.95223,0.10478,0.08198,0.5754,1.10699,0.99334,1,0.99419,0.71409,0.98092,0.9875,0.9854,0.9854,1.11797,0.10492,0.00744,0.43794,1.28922,0.001604,0.001604,0.001604
32,211.369,0.91865,0.11521,0.08886,0.56722,1.10231,0.99965,1,0.995,0.71405,0.98714,0.9875,0.98348,0.98293,1.07457,0.10473,0.00345,0.43864,1.25265,0.0015908,0.0015908,0.0015908
33,217.696,0.92324,0.12476,0.09347,0.57875,1.10159,0.99639,1,0.995,0.71967,0.98386,0.9875,0.98082,0.98022,1.07405,0.12959,0.00493,0.44775,1.25821,0.0015776,0.0015776,0.0015776
34,224.01,0.93891,0.12096,0.07659,0.57407,1.10813,0.99885,1,0.995,0.74928,0.98636,0.9875,0.98363,0.98346,0.95616,0.10515,0.00664,0.42091,1.16334,0.0015644,0.0015644,0.0015644
35,230.369,0.92263,0.10805,0.08405,0.56219,1.09234,0.99956,1,0.995,0.70975,0.98707,0.9875,0.98554,0.98545,1.08047,0.10053,0.00687,0.43452,1.23803,0.0015512,0.0015512,0.0015512
36,236.604,0.88956,0.1049,0.07643,0.55559,1.08719,0.99959,1,0.995,0.71622,0.98708,0.9875,0.98326,0.98311,1.10898,0.09916,0.00299,0.42753,1.24363,0.001538,0.001538,0.001538
37,243.061,0.90711,0.09683,0.07725,0.55475,1.09892,0.99939,1,0.995,0.71156,0.9869,0.9875,0.98504,0.98469,1.11997,0.10161,0.00368,0.4495,1.28332,0.0015248,0.0015248,0.0015248
38,249.506,0.88255,0.0937,0.07867,0.55197,1.08024,0.99954,1,0.995,0.74025,0.98705,0.9875,0.98269,0.98269,1.05277,0.10014,0.00462,0.41374,1.22281,0.0015116,0.0015116,0.0015116
39,256.097,0.89199,0.0912,0.06779,0.53458,1.08203,0.9978,1,0.995,0.70081,0.98528,0.9875,0.98322,0.98322,1.19566,0.10664,0.00885,0.45403,1.30239,0.0014984,0.0014984,0.0014984
40,262.442,0.88367,0.08395,0.07261,0.53344,1.07952,0.9933,1,0.9945,0.73439,0.98088,0.9875,0.98314,0.98314,1.07798,0.08944,0.004,0.41487,1.24989,0.0014852,0.0014852,0.0014852
41,269.011,0.87855,0.1004,0.07107,0.5429,1.08458,0.9994,1,0.995,0.74499,0.98691,0.9875,0.98147,0.9813,0.97449,0.09142,0.0026,0.39833,1.18882,0.001472,0.001472,0.001472
42,275.447,0.87833,0.08245,0.06585,0.53536,1.07831,0.99957,1,0.995,0.75151,0.98707,0.9875,0.98382,0.98382,1.02898,0.09661,0.0029,0.4019,1.21443,0.0014588,0.0014588,0.0014588
43,281.975,0.86525,0.09727,0.07989,0.5397,1.07819,0.99331,1,0.99481,0.73639,0.98089,0.9875,0.98229,0.98223,1.0565,0.10047,0.00457,0.41203,1.23833,0.0014456,0.0014456,0.0014456
44,288.343,0.87791,0.09009,0.08013,0.53536,1.07244,0.99957,1,0.995,0.73406,0.98707,0.9875,0.98465,0.98432,1.08698,0.09403,0.00893,0.40774,1.28596,0.0014324,0.0014324,0.0014324
45,294.691,0.85251,0.07668,0.07171,0.51985,1.07195,0.99959,1,0.995,0.73941,0.9871,0.9875,0.98598,0.98598,1.08931,0.09719,0.01305,0.40951,1.24091,0.0014192,0.0014192,0.0014192
46,300.966,0.85408,0.08852,0.06587,0.51754,1.05889,0.9995,1,0.995,0.72058,0.987,0.9875,0.98558,0.98558,1.03752,0.0951,0.00323,0.41159,1.23174,0.001406,0.001406,0.001406
47,307.294,0.86353,0.10069,0.07026,0.52947,1.07422,0.99918,1,0.995,0.71032,0.98669,0.9875,0.98646,0.98289,1.03352,0.09682,0.00937,0.42758,1.22056,0.0013928,0.0013928,0.0013928
48,313.563,0.85148,0.09299,0.06765,0.5161,1.06658,0.99952,1,0.995,0.72265,0.98703,0.9875,0.98684,0.98684,1.13495,0.09344,0.00626,0.4095,1.2895,0.0013796,0.0013796,0.0013796
49,319.989,0.85245,0.09274,0.07119,0.52331,1.07145,0.99951,1,0.995,0.76894,0.98701,0.9875,0.98387,0.98387,0.96374,0.09421,0.00792,0.37964,1.18191,0.0013664,0.0013664,0.0013664
50,326.445,0.85198,0.09063,0.06245,0.52696,1.0711,0.99952,1,0.995,0.70681,0.98703,0.9875,0.98307,0.98307,1.14981,0.09356,0.00379,0.41113,1.31414,0.0013532,0.0013532,0.0013532
